"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.068954583e-1,9.106042385e-1,6.022998691e-1,-1.574645877e0,1.916109300e0
3.169274583e-1,1.075465918e0,4.392606318e-1,-1.399086595e0,1.818521416e0
3.269594583e-1,1.417068481e0,4.270417988e-2,-9.550549984e-1,1.709396612e0
3.369925000e-1,1.932218671e0,-4.772356749e-1,-4.764905274e-1,2.046525373e0
3.470245000e-1,2.433404922e0,-8.984962106e-1,-3.266216815e-2,2.594190004e0
3.570575000e-1,2.870653391e0,-9.614331126e-1,4.651566744e-1,3.062903076e0
3.670895000e-1,3.225635767e0,-6.480216384e-1,7.348781824e-1,3.371157678e0
3.771225000e-1,3.517710686e0,-1.516805291e-1,8.351837397e-1,3.618677567e0
3.871545000e-1,3.673551798e0,1.035858467e-1,9.860342145e-1,3.804993602e0
3.971865000e-1,3.742279053e0,1.863710135e-1,9.287053943e-1,3.860295374e0
4.072195000e-1,3.728010654e0,1.933129579e-1,7.642919421e-1,3.810456077e0
4.172515000e-1,3.653227806e0,1.936386675e-1,4.931592047e-1,3.691446239e0
4.272845000e-1,3.528227806e0,1.821583360e-1,1.824128777e-1,3.537633046e0
4.373165000e-1,3.353661537e0,1.278239936e-1,-6.832426041e-2,3.356792053e0
4.473495000e-1,3.144169569e0,1.059704795e-1,-2.156928629e-1,3.153340361e0
4.573815000e-1,2.906556606e0,1.896845549e-1,-2.898714840e-1,2.927127775e0
4.674135000e-1,2.643037319e0,3.383350372e-1,-3.095721006e-1,2.682527121e0
4.774465000e-1,2.355394840e0,5.391306877e-1,-3.124427199e-1,2.436425087e0
4.874785000e-1,2.050577641e0,7.322161794e-1,-3.393091261e-1,2.203665101e0
4.975115000e-1,1.724837422e0,8.380142450e-1,-3.527868688e-1,1.949818090e0
5.075435000e-1,1.382032871e0,8.275803328e-1,-3.727197945e-1,1.653427987e0
5.175765000e-1,1.019234657e0,6.685975790e-1,-4.028510451e-1,1.283803324e0
5.276085000e-1,6.411896944e-1,4.112912714e-1,-4.194010794e-1,8.695872582e-1
5.376405000e-1,2.441089153e-1,1.134417504e-1,-3.965327740e-1,4.792665585e-1
5.476735000e-1,-1.568123549e-1,-2.077857703e-1,-3.618927002e-1,4.457929648e-1
5.577055000e-1,-5.675383806e-1,-5.020964742e-1,-3.043367267e-1,8.165914070e-1
5.677385000e-1,-9.793326259e-1,-7.437248826e-1,-2.069097459e-1,1.247008715e0
5.777705000e-1,-1.394604087e0,-9.062307477e-1,-6.923949718e-2,1.664622731e0
5.878035000e-1,-1.801672101e0,-9.962034822e-1,1.057235003e-1,2.061460937e0
5.978355000e-1,-2.211453676e0,-9.952778220e-1,2.951378822e-1,2.442992361e0
6.078675000e-1,-2.623342991e0,-9.982116818e-1,4.737546146e-1,2.846541488e0
6.179005000e-1,-3.045029163e0,-9.529483318e-1,5.921587348e-1,3.245144850e0
6.279325000e-1,-3.483468056e0,-9.120517373e-1,5.959866047e-1,3.649875080e0
6.379655000e-1,-3.930278063e0,-9.286890030e-1,5.335208178e-1,4.073597106e0
6.479975000e-1,-4.396970749e0,-9.791471362e-1,5.042527318e-1,4.532808368e0
6.580305000e-1,-4.902804375e0,5.205385089e-1,3.355558217e-1,4.941765756e0
6.680625000e-1,-5.534063816e0,7.456578612e-1,4.912117496e-2,5.584288751e0
6.780945000e-1,-6.388396263e0,6.734675169e-1,-7.008640766e-1,6.461917344e0
6.881275000e-1,-6.981085777e0,3.977718651e-1,-4.286467731e-1,7.005534893e0
6.981595000e-1,-7.346602917e0,2.053661942e-1,-4.950024188e-2,7.349639444e0
7.081925000e-1,-7.698266983e0,-1.925172955e-1,4.252725840e-1,7.712407810e0
7.182245000e-1,-8.041813850e0,-4.878381491e-1,4.505113661e-1,8.069183141e0
7.282575000e-1,-8.440889359e0,-6.520996094e-1,4.356651008e-1,8.477243133e0
7.382895000e-1,-8.864414215e0,-7.986464500e-1,3.950510919e-1,8.909081933e0
7.483215000e-1,-9.293812752e0,-8.881924748e-1,3.723662198e-1,9.343580574e0
7.583545000e-1,-9.719595909e0,-9.514889121e-1,3.635229170e-1,9.772820713e0
7.683865000e-1,-1.014200497e1,-9.613621235e-1,4.162639678e-1,1.019596771e1
7.784195000e-1,-1.058032036e1,-1.026695013e0,4.365849495e-1,1.063897965e1
7.884515000e-1,-1.104898262e1,-1.065924764e0,3.680189550e-1,1.110637882e1
7.984845000e-1,-1.150486469e1,-9.866026044e-1,3.230235279e-1,1.155160770e1
8.085165000e-1,-1.193867779e1,-9.330822825e-1,1.839736104e-1,1.197649849e1
8.185485000e-1,-1.238119411e1,-9.226704240e-1,-4.727638513e-2,1.241561611e1
8.285815000e-1,-1.284999847e1,-7.920482159e-1,-1.688757092e-1,1.287549301e1
8.386135000e-1,-1.329375553e1,-6.202673912e-1,-2.537674308e-1,1.331063731e1
8.486465000e-1,-1.370115566e1,-3.791896999e-1,-2.774232328e-1,1.370920913e1
8.586785000e-1,-1.403770733e1,-2.184956372e-1,-8.642187715e-2,1.403967365e1
8.687115000e-1,-1.436523914e1,-1.704790294e-1,2.985760011e-2,1.436628171e1
8.787435000e-1,-1.468711281e1,-2.180614620e-1,2.316122949e-1,1.469055743e1
8.887755000e-1,-1.506880665e1,-8.089175075e-2,3.535718918e-1,1.507317121e1
8.988085000e-1,-1.554393768e1,2.981106564e-2,3.579700887e-1,1.554808766e1
9.088405000e-1,-1.608667946e1,1.306968629e-1,3.899385333e-1,1.609193555e1
9.188735000e-1,-1.675721550e1,1.998176128e-1,4.479083419e-1,1.676439144e1
9.289055000e-1,-1.746722984e1,1.696216315e-2,5.881941319e-1,1.747713874e1
9.389385000e-1,-1.818506813e1,-1.215504408e-1,5.410369635e-1,1.819352078e1
9.489705000e-1,-1.885942078e1,-6.963082403e-2,4.152131677e-1,1.886411945e1
9.590025000e-1,-1.937043762e1,-1.831539674e-3,1.916850060e-1,1.937138612e1
9.690355000e-1,-1.993914032e1,8.800434321e-2,4.735164344e-1,1.994495624e1
9.790675000e-1,-2.050832748e1,-8.005629480e-2,5.939866304e-1,2.051708374e1
9.891005000e-1,-2.097281837e1,-3.420745730e-1,7.221114635e-1,2.098803398e1
9.991325000e-1,-2.127209854e1,-6.242540479e-1,6.772286296e-1,2.129202921e1
1.009165500e0,-2.136505127e1,-8.872323036e-1,5.965564847e-1,2.139178526e1
1.019197500e0,-2.122309875e1,-8.430827260e-1,4.994901717e-1,2.124571015e1
1.029229500e0,-2.086812019e1,-6.416729093e-1,2.185434699e-1,2.087912704e1
1.039262500e0,-2.037127876e1,-4.690776765e-1,-2.128044665e-1,2.037778982e1
1.049294500e0,-1.980254364e1,-3.450917006e-1,-4.389405847e-1,1.981041372e1
1.059327500e0,-1.921564102e1,-2.675899863e-1,-5.017787218e-1,1.922405384e1
1.069359500e0,-1.862376022e1,-1.703888625e-1,-4.353464544e-1,1.862962704e1
1.079391500e0,-1.805272675e1,-1.210431606e-1,-2.877133191e-1,1.805542504e1
1.089424500e0,-1.752073479e1,-1.374679655e-1,-2.974805534e-1,1.752379923e1
1.099456500e0,-1.693273354e1,-3.378263712e-1,-3.093497157e-1,1.693892821e1
1.109489500e0,-1.622676086e1,-3.861969411e-1,-4.666400552e-1,1.623806236e1
1.119521500e0,-1.539836216e1,-2.662928998e-1,-6.540424824e-1,1.541454640e1
1.129554500e0,-1.453327656e1,-1.443710327e-1,-7.966250181e-1,1.455580922e1
1.139586500e0,-1.371405792e1,-7.879655063e-2,-9.188912511e-1,1.374503382e1
1.149618500e0,-1.300262165e1,1.541912407e-1,-9.518700838e-1,1.303832817e1
1.159651500e0,-1.238941193e1,3.947734833e-1,-1.040819407e0,1.243931988e1
1.169683500e0,-1.187209129e1,4.314841330e-1,-1.031789780e0,1.192465179e1
1.179716500e0,-1.145921230e1,3.550410271e-1,-9.704287052e-1,1.150570870e1
1.189748500e0,-1.111952877e1,2.234260142e-1,-7.683605552e-1,1.114828315e1
1.199781500e0,-1.084726143e1,1.797967702e-1,-4.634256959e-1,1.085864498e1
1.209813500e0,-1.058832073e1,2.043370306e-1,-1.803661883e-1,1.059182805e1
1.219845500e0,-1.032566261e1,1.514269561e-1,3.864978999e-2,1.032684523e1
1.229878500e0,-1.003163338e1,8.437673748e-2,1.570302844e-1,1.003321714e1
1.239910500e0,-9.676501274e0,-2.498650737e-2,2.082982659e-1,9.678775201e0
1.249943500e0,-9.276019096e0,-1.398441643e-1,2.461582273e-1,9.280338385e0
1.259975500e0,-8.828770638e0,-2.877736986e-1,3.087315857e-1,8.838852859e0
1.270008500e0,-8.368013382e0,-4.579146206e-1,4.011265039e-1,8.390127307e0
1.280040500e0,-7.924423695e0,-6.222351193e-1,4.897083044e-1,7.963886090e0
1.290072500e0,-7.484541893e0,-9.042658210e-1,6.273744702e-1,7.565028932e0
1.300105500e0,-7.233867168e0,-1.152413130e0,6.749294400e-1,7.356114462e0
1.310137500e0,-7.144667625e0,-1.469324589e0,8.271483183e-1,7.340937581e0
1.320170500e0,-7.119514942e0,-1.822687984e0,1.154044986e0,7.439187074e0
1.330202458e0,-7.251393795e0,-1.937132478e0,1.548947692e0,7.663839322e0
1.340235458e0,-7.528283596e0,-1.728286862e0,1.984947085e0,7.975088985e0
1.350267458e0,-7.931195259e0,-1.415749192e0,2.330536604e0,8.386870982e0
1.360299458e0,-8.367785454e0,-9.737433195e-1,1.958038449e0,8.648810555e0
1.370332458e0,-8.768291473e0,-6.579306126e-1,1.130470157e0,8.865312788e0
1.380364458e0,-9.151449203e0,-3.419910669e-1,4.557891488e-1,9.169172491e0
1.390397458e0,-9.531276703e0,-8.350078017e-2,4.966892675e-2,9.531771869e0
1.400429458e0,-9.903362274e0,-6.592418998e-3,-1.096677333e-1,9.903971668e0
1.410462458e0,-1.025319767e1,-1.523604840e-1,-1.665774435e-1,1.025568253e1
1.420494458e0,-1.053812885e1,-3.877229095e-1,-1.707897782e-1,1.054664202e1
1.430526458e0,-1.077850914e1,-5.780275464e-1,-2.777717412e-1,1.079757067e1
1.440559458e0,-1.101256084e1,-6.116060615e-1,-4.351203442e-1,1.103811071e1
1.450591458e0,-1.124440384e1,-4.332048893e-1,-5.522432327e-1,1.126628851e1
1.460624458e0,-1.140583992e1,-2.295425683e-1,-4.764717817e-1,1.141809526e1
1.470656458e0,-1.143189049e1,-8.388651162e-2,-2.987759113e-1,1.143610179e1
1.480689458e0,-1.133558655e1,-6.564551964e-3,-1.736443639e-1,1.133691836e1
1.490721458e0,-1.117971039e1,1.023923010e-1,-1.459186673e-1,1.118113146e1
1.500753458e0,-1.098364544e1,1.888994873e-1,-2.068973333e-1,1.098721788e1
1.510786458e0,-1.072597599e1,1.604834795e-1,-2.750193775e-1,1.073070135e1
1.520818458e0,-1.039080715e1,8.898161352e-2,-2.794674039e-1,1.039494555e1
1.530851458e0,-9.977443695e0,5.628845096e-2,-1.268395483e-1,9.978408658e0
1.540883458e0,-9.444314003e0,-5.943867937e-2,-4.147804901e-2,9.444592123e0
1.550916458e0,-8.882819176e0,-9.907653183e-2,-2.028642967e-2,8.883394858e0
1.560948458e0,-8.294446945e0,-7.486813515e-2,2.976182476e-2,8.294838222e0
1.570980458e0,-7.680419922e0,-4.357430711e-2,1.284982413e-1,7.681618364e0
1.581013458e0,-7.036904335e0,-2.720012702e-2,1.734862179e-1,7.039095108e0
1.591045458e0,-6.389006615e0,-3.071111999e-2,1.841631979e-1,6.391734098e0
1.601078458e0,-5.742246628e0,-7.690577954e-2,1.183974966e-1,5.743981964e0
1.611110458e0,-5.142347813e0,-9.117983282e-2,6.042223796e-2,5.143511022e0
1.621142458e0,-4.552979469e0,-1.459107250e-1,8.704852313e-2,4.556148531e0
1.631175458e0,-3.996312857e0,-8.979274333e-2,1.632757187e-1,4.000654715e0
1.641207458e0,-3.476285934e0,-1.102319732e-1,3.115003407e-1,3.491954674e0
1.651240458e0,-3.004662514e0,-1.038998812e-1,5.986273885e-1,3.065476595e0
1.661272458e0,-2.580085278e0,-8.220950514e-2,7.991375923e-1,2.702261892e0
1.671305458e0,-2.215628862e0,-6.576512754e-2,7.893269658e-1,2.352949929e0
1.681337458e0,-1.816139102e0,2.216288298e-1,5.808994770e-1,1.919615789e0
1.691369458e0,-1.511264801e0,1.311130971e-1,7.701049447e-1,1.701227077e0
1.701402458e0,-1.368520141e0,-5.050436035e-2,8.709740639e-1,1.622958375e0
1.711434458e0,-1.162908792e0,-2.090271413e-1,8.805958033e-1,1.473600412e0
1.721467458e0,-8.359461427e-1,-2.428162694e-1,8.140689731e-1,1.191836393e0
1.731499458e0,-4.544961452e-1,-2.299797535e-1,5.669257045e-1,7.621431542e-1
1.741532458e0,-2.133166976e-2,-1.541552991e-1,3.505734801e-1,3.835631126e-1
1.751564458e0,4.596356452e-1,-6.571553648e-2,2.256252170e-1,5.162268848e-1
1.761596458e0,9.357473254e-1,1.089189574e-2,1.421175301e-1,9.465405870e-1
1.771629458e0,1.361001611e0,7.773215324e-2,1.144506261e-1,1.368015577e0
1.781661458e0,1.722602606e0,1.697544754e-1,6.386041641e-2,1.732124266e0
1.791694458e0,2.028179646e0,2.503823042e-1,-9.760467708e-2,2.045905825e0
1.801726458e0,2.292296171e0,3.177402914e-1,-3.083866835e-1,2.334669779e0
1.811759458e0,2.498364210e0,3.331948519e-1,-4.763696492e-1,2.565106348e0
1.821791458e0,2.644761324e0,3.287540376e-1,-5.384588838e-1,2.718966651e0
1.831823458e0,2.724462032e0,3.074435294e-1,-4.964370728e-1,2.786335345e0
1.841856458e0,2.734346151e0,2.522020936e-1,-4.010911286e-1,2.775090785e0
1.851888458e0,2.674567699e0,2.011741102e-1,-3.119762838e-1,2.700206030e0
1.861921458e0,2.553503275e0,1.408340782e-1,-2.744033337e-1,2.572063452e0
1.871953458e0,2.383044720e0,9.139399976e-2,-2.740055025e-1,2.400486204e0
1.881986458e0,2.163623571e0,1.843430847e-2,-2.602420151e-1,2.179296375e0
1.892018458e0,1.913720369e0,-4.353637248e-2,-1.946448237e-1,1.924086192e0
1.902050458e0,1.640442967e0,-4.938174784e-2,-8.075901866e-2,1.643171843e0
1.912083458e0,1.340967298e0,-5.721250549e-2,-1.244069822e-2,1.342244886e0
1.922115458e0,1.009372592e0,-8.380709589e-2,4.337942228e-2,1.013774350e0
1.932148458e0,6.325579882e-1,-1.337951571e-1,-1.908739470e-2,6.468346629e-1
1.942180458e0,2.444416881e-1,-2.359982282e-1,-3.171690181e-2,3.412519076e-1
1.952212458e0,-1.458115876e-1,-3.138597012e-1,-3.360897303e-2,3.477046076e-1
1.962245458e0,-5.475081801e-1,-3.921968639e-1,-1.372739673e-3,6.734875439e-1
1.972277458e0,-9.401880503e-1,-3.988157511e-1,9.879840910e-2,1.026045174e0
1.982310458e0,-1.331084967e0,-3.228767812e-1,1.672379076e-1,1.379856921e0
1.992342458e0,-1.699742794e0,-1.899393946e-1,1.864969432e-1,1.720460302e0
2.002375458e0,-2.044229031e0,-1.119593680e-1,1.668369472e-1,2.054079306e0
2.012407458e0,-2.374367714e0,-9.452453256e-2,1.220865399e-1,2.379382704e0
2.022439458e0,-2.704704285e0,-8.189955354e-2,7.451902330e-2,2.706969872e0
2.032472458e0,-3.029489279e0,-2.624387108e-2,4.549871013e-2,3.029944581e0
2.042504458e0,-3.330385923e0,8.629252762e-2,9.934276342e-2,3.332984516e0
2.052537458e0,-3.585522652e0,1.842118353e-1,1.666840464e-1,3.594118843e0
2.062569458e0,-3.780207396e0,2.196694314e-1,1.572098583e-1,3.789846640e0
2.072602458e0,-3.920774937e0,1.894418001e-1,2.296839356e-1,3.932062946e0
2.082634458e0,-4.051476002e0,1.223301291e-1,1.946220845e-1,4.057992140e0
2.092666458e0,-4.128307819e0,2.650719136e-2,6.672586501e-2,4.128932117e0
2.102699458e0,-4.122160435e0,3.583118320e-2,-6.005445123e-2,4.122753577e0
2.112731458e0,-4.050492764e0,9.257861972e-2,-1.127773151e-1,4.053119928e0
2.122764458e0,-3.933171511e0,1.276045144e-1,-9.227231145e-2,3.936322551e0
2.132796458e0,-3.764332771e0,1.277153194e-1,-5.936278403e-2,3.766966466e0
2.142829458e0,-3.556691647e0,1.137251854e-1,-3.798692673e-2,3.558712112e0
2.152861458e0,-3.326282978e0,9.999811649e-2,-6.568376720e-2,3.328433931e0
2.162893458e0,-3.087863684e0,7.016938180e-2,-1.614520997e-1,3.092877730e0
2.172926458e0,-2.862868547e0,4.129166156e-2,-2.989894748e-1,2.878735144e0
2.182958458e0,-2.638319254e0,3.666122258e-2,-3.931306005e-1,2.667700171e0
2.192991458e0,-2.421792030e0,5.280542001e-2,-4.318725765e-1,2.460564767e0
2.203023458e0,-2.190500975e0,6.830714643e-2,-3.968320489e-1,2.227203642e0
2.213055458e0,-1.936794758e0,8.513733745e-2,-3.205357492e-1,1.964984852e0
2.223088458e0,-1.660570621e0,9.370180219e-2,-2.741802335e-1,1.685659995e0
2.233120458e0,-1.381148338e0,1.001749933e-1,-2.324555963e-1,1.404151475e0
2.243153458e0,-1.098257899e0,8.090489358e-2,-2.326785028e-1,1.125546668e0
2.253185458e0,-8.224917054e-1,3.222241625e-2,-2.939747870e-1,8.740435144e-1
2.263218458e0,-5.223087072e-1,3.517985716e-2,-2.962813675e-1,6.015202879e-1
2.273250458e0,-1.931506395e-1,3.427354246e-2,-2.874046564e-1,3.479702312e-1
2.283282458e0,1.531638950e-1,1.443326101e-2,-2.121032476e-1,2.620215362e-1
2.293315458e0,5.139151812e-1,6.865118444e-2,-6.670115143e-2,5.227531369e-1
2.303347458e0,8.620326519e-1,1.474224329e-1,9.025144577e-2,8.791922373e-1
2.313380458e0,1.199994564e0,2.742275000e-1,2.176656127e-1,1.250026398e0
2.323412458e0,1.504073858e0,4.114476740e-1,2.201516777e-1,1.574799708e0
2.333445625e0,1.731238961e0,4.451704621e-1,1.606653333e-1,1.794764171e0
2.343477625e0,1.921604633e0,3.778673112e-1,8.725901693e-2,1.960347471e0
2.353509625e0,2.087368011e0,3.147875071e-1,2.392475307e-2,2.111106057e0
2.363542625e0,2.241889954e0,2.545257807e-1,6.228731945e-2,2.257151667e0
2.373574625e0,2.423381805e0,1.980885416e-1,1.475038379e-1,2.435934282e0
2.383607625e0,2.600852013e0,1.833655238e-1,2.010940909e-1,2.615051231e0
2.393639625e0,2.781604767e0,1.765573025e-1,2.444124520e-1,2.797898320e0
2.403672625e0,2.993039131e0,2.140391767e-1,2.536922395e-1,3.011387680e0
2.413704625e0,3.145681620e0,2.403507382e-1,1.758589000e-1,3.159748041e0
2.423736625e0,3.233177662e0,2.733139992e-1,7.850518823e-2,3.245658855e0
2.433769625e0,3.275733948e0,2.923526168e-1,2.456932701e-2,3.288845786e0
2.443801625e0,3.274916172e0,3.077305257e-1,6.818098575e-2,3.290049036e0
2.453834625e0,3.199986458e0,3.706800640e-1,3.066096827e-2,3.221530247e0
2.463866625e0,3.113263369e0,4.891385436e-1,1.632384211e-2,3.151496753e0
2.473898625e0,3.055626869e0,5.612649322e-1,7.733778097e-3,3.106756138e0
2.483931625e0,2.976265669e0,5.716659427e-1,-2.341535315e-2,3.030760228e0
2.493963625e0,2.861618996e0,5.238085389e-1,-5.966116861e-2,2.909776300e0
2.503996625e0,2.733211040e0,4.897277951e-1,-1.435052007e-1,2.780444146e0
2.514028625e0,2.561031342e0,4.904076755e-1,-2.535580695e-1,2.619861240e0
2.524061625e0,2.320799828e0,4.816994071e-1,-4.576544762e-1,2.414040964e0
2.534093625e0,2.025550365e0,4.579118192e-1,-5.959315896e-1,2.160479571e0
2.544125625e0,1.701323390e0,4.344198108e-1,-5.686005950e-1,1.845678327e0
2.554158625e0,1.392613530e0,3.986355364e-1,-4.488417208e-1,1.516489903e0
2.564190625e0,1.127942443e0,3.313768804e-1,-3.109485805e-1,1.216040218e0
2.574223625e0,9.164171815e-1,3.097786903e-1,-1.702175885e-1,9.822206040e-1
2.584255625e0,8.119599819e-1,1.650188416e-1,4.484173842e-3,8.285712632e-1
2.594288625e0,8.036598563e-1,-2.268451080e-2,4.727862775e-2,8.053688722e-1
2.604320625e0,8.246362805e-1,-2.205238342e-1,8.059264719e-2,8.574094304e-1
2.614352625e0,7.966973186e-1,-2.418899834e-1,2.851914167e-1,8.800974524e-1
2.624385625e0,6.743772626e-1,-1.793421805e-1,3.675235808e-1,7.886836453e-1
2.634417625e0,4.993957579e-1,-1.881106049e-1,2.650840878e-1,5.958618098e-1
2.644450625e0,3.105715215e-1,-2.129320651e-1,1.988938898e-1,4.258562125e-1
2.654482625e0,7.244484872e-2,-2.004282176e-1,1.357704699e-1,2.526921982e-1
2.664515625e0,-1.158901751e-1,-2.768590748e-1,1.674863249e-1,3.437050320e-1
2.674547625e0,-1.126636863e-1,-3.168202341e-1,2.916754484e-1,4.451322659e-1
2.684579625e0,-7.585134357e-2,-3.599075079e-1,2.458350062e-1,4.424044426e-1
2.694612625e0,-2.720281668e-2,-3.933242857e-1,1.249520555e-1,4.135903809e-1
2.704644625e0,6.683313847e-2,-4.090856910e-1,9.860913455e-2,4.260769090e-1
2.714677625e0,1.272459924e-1,-3.765441775e-1,3.023512661e-2,3.986116194e-1
2.724709625e0,9.887214005e-2,-2.993194163e-1,-4.231790453e-2,3.180544263e-1
2.734742625e0,2.864257433e-2,-2.119665146e-1,-1.453532465e-2,2.143862776e-1
2.744774625e0,-7.542177290e-2,-7.945346832e-2,2.856154740e-2,1.132124527e-1
2.754806625e0,-2.277820110e-1,4.714840651e-2,7.705984265e-2,2.450425190e-1
2.764839625e0,-4.081930816e-1,1.030183360e-1,1.334570646e-1,4.416391712e-1
2.774871625e0,-5.834914446e-1,7.211866230e-2,1.553592086e-1,6.081117094e-1
2.784904625e0,-7.313096523e-1,7.381349802e-2,1.261358112e-1,7.457697251e-1
2.794936625e0,-8.574627638e-1,1.030212641e-1,8.611938357e-2,8.679126225e-1
2.804968625e0,-9.658041596e-1,9.707149863e-2,2.269939706e-2,9.709355351e-1
2.815001625e0,-1.100422740e0,9.926213324e-2,-4.577205703e-2,1.105838261e0
2.825033625e0,-1.262757659e0,1.027029380e-1,-6.160987541e-2,1.268424446e0
2.835066625e0,-1.436216950e0,8.462228626e-2,-4.365243949e-3,1.438714397e0
2.845098625e0,-1.611523509e0,3.196865693e-2,9.898458421e-2,1.614877074e0
2.855131625e0,-1.790440083e0,-6.799807400e-2,2.025708407e-1,1.803145688e0
2.865163625e0,-1.947278619e0,-1.824303716e-1,3.011986315e-1,1.978862167e0
2.875195625e0,-2.086597681e0,-2.924997211e-1,3.660449088e-1,2.138559058e0
2.885228625e0,-2.206558943e0,-3.755123317e-1,3.721664548e-1,2.269012946e0
2.895260625e0,-2.292406082e0,-3.996325731e-1,3.551917374e-1,2.353931394e0
2.905293625e0,-2.377102852e0,-3.907014132e-1,3.464294076e-1,2.433778728e0
2.915325625e0,-2.458281755e0,-3.980606794e-1,3.052567542e-1,2.508940649e0
2.925358625e0,-2.531787872e0,-4.004511237e-1,2.914530635e-1,2.579778250e0
2.935390625e0,-2.566671371e0,-3.827869892e-1,2.842244506e-1,2.610576823e0
2.945422625e0,-2.588057280e0,-3.517600894e-1,3.503835201e-1,2.635250321e0
2.955455625e0,-2.587237358e0,-3.304747641e-1,3.046650290e-1,2.625991526e0
2.965487625e0,-2.534250975e0,-3.105412722e-1,2.511647642e-1,2.565530671e0
2.975520625e0,-2.438363075e0,-2.562889755e-1,2.218907624e-1,2.461815191e0
2.985552625e0,-2.312219143e0,-2.018446326e-1,2.553470135e-1,2.335016214e0
2.995585625e0,-2.150906801e0,-1.756880134e-1,2.512655258e-1,2.172648317e0
3.005617625e0,-1.968935609e0,-1.349107623e-1,2.612470388e-1,1.990768284e0
3.015649625e0,-1.784463525e0,-7.789951563e-2,3.106424809e-1,1.812974671e0
3.025682625e0,-1.593598247e0,6.333708297e-4,3.069729209e-1,1.622894989e0
3.035714625e0,-1.370775700e0,1.212275401e-1,2.333451062e-1,1.395769348e0
3.045747625e0,-1.136397362e0,1.749906391e-1,2.452097535e-1,1.175648124e0
3.055779625e0,-9.136057496e-1,1.677208096e-1,9.794649482e-2,9.340231536e-1
3.065812625e0,-6.576591730e-1,1.802912056e-1,6.171924993e-2,6.847114520e-1
3.075844625e0,-3.827643692e-1,1.782638580e-1,6.709148735e-2,4.275369377e-1
3.085876625e0,-1.284487247e-1,1.535228193e-1,6.464244425e-2,2.103496530e-1
3.095909625e0,1.219908744e-1,8.421573043e-2,7.863277197e-2,1.678009998e-1
3.105941625e0,3.674602807e-1,4.143470898e-2,5.152472481e-2,3.733613400e-1
3.115974625e0,5.978490710e-1,3.108345903e-2,5.396609381e-2,6.010840477e-1
3.126006625e0,8.108561635e-1,4.661181569e-2,2.500342205e-2,8.125795656e-1
3.136038625e0,9.934977889e-1,6.803413481e-2,1.145863719e-2,9.958904560e-1
