"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.518691667e-1,7.758746147e-1,3.904410601e-1,-4.671498537e-1,9.862325410e-1
4.619021667e-1,1.120583653e0,5.767259598e-1,-7.034138441e-1,1.443298858e0
4.719351667e-1,1.385778904e0,8.203274012e-1,-8.335697055e-1,1.813328065e0
4.819681667e-1,1.499928236e0,1.201651096e0,-7.303557396e-1,2.056008166e0
4.920011667e-1,1.448678017e0,1.626021266e0,-3.962675035e-1,2.213513291e0
5.020341667e-1,1.201007843e0,1.796533704e0,-1.219004691e-1,2.164442864e0
5.120671667e-1,8.285117745e-1,1.767678022e0,2.612548508e-2,1.952383132e0
5.221001667e-1,3.621719480e-1,1.498579144e0,1.274398714e-1,1.546980573e0
5.321331667e-1,-1.073393375e-1,1.080568314e0,2.020986527e-1,1.104533150e0
5.421661667e-1,-5.178853273e-1,7.378507853e-1,2.541346848e-1,9.365967284e-1
5.521991667e-1,-8.708662987e-1,6.204189658e-1,2.953601480e-1,1.109308533e0
5.622321667e-1,-1.130378008e0,7.490227818e-1,3.469813466e-1,1.399709121e0
5.722651667e-1,-1.284621835e0,9.582393765e-1,3.991827369e-1,1.651612188e0
5.822981667e-1,-1.315989971e0,1.129856229e0,4.355963767e-1,1.788336910e0
5.923311667e-1,-1.367783666e0,1.225650907e0,4.447818696e-1,1.889678071e0
6.023641667e-1,-1.238686085e0,8.873969913e-1,4.534251094e-1,1.589783308e0
6.123971667e-1,-1.077994943e0,4.681015015e-1,4.792143703e-1,1.269188136e0
6.224301667e-1,-8.736156821e-1,1.352244169e-1,5.806390047e-1,1.057653845e0
6.324631667e-1,-6.275638342e-1,-5.436442420e-2,7.615951896e-1,9.883415854e-1
6.424961667e-1,-3.708891869e-1,-1.152888387e-1,7.486196160e-1,8.433751447e-1
6.525291667e-1,-1.907071620e-1,-1.501416136e-2,4.964246750e-1,5.320076171e-1
6.625621667e-1,-6.098208576e-2,-5.363211632e-1,4.461931810e-2,5.416180281e-1
6.725951667e-1,-6.123694777e-2,-1.154096723e0,-5.502792001e-1,1.280037658e0
6.826281667e-1,-1.809800416e-1,-1.763573170e0,-1.002298474e0,2.036552561e0
6.926611667e-1,-3.951794207e-1,-2.372986317e0,-1.193080187e0,2.685269291e0
7.026941667e-1,-5.661073327e-1,-2.902982235e0,-1.172552943e0,3.181613392e0
7.127271667e-1,-6.648003459e-1,-2.995456934e0,-1.044754982e0,3.241332244e0
7.227601667e-1,-6.842985153e-1,-2.663952827e0,-8.815367222e-1,2.888254857e0
7.327931667e-1,-6.977754235e-1,-2.115338802e0,-8.025761247e-1,2.367631142e0
7.428261667e-1,-7.290894985e-1,-1.337413907e0,-8.649092913e-1,1.751660794e0
7.528591667e-1,-7.945739627e-1,-4.862961769e-1,-9.261521697e-1,1.313616990e0
7.628921667e-1,-8.683225513e-1,2.084112763e-1,-9.149104357e-1,1.278467997e0
7.729251667e-1,-8.700829148e-1,7.170146108e-1,-8.096716404e-1,1.388064262e0
7.829581667e-1,-7.863126993e-1,8.738151789e-1,-6.320621371e-1,1.334669687e0
7.929911667e-1,-6.301577091e-1,6.543557644e-1,-4.088141322e-1,9.961973697e-1
8.030241667e-1,-4.065002203e-1,1.769992858e-1,-1.291999072e-1,4.618049288e-1
8.130571667e-1,-1.771698147e-1,-5.923488140e-1,3.687907755e-2,6.193757560e-1
8.230901667e-1,1.274373084e-1,-7.647014856e-1,5.752687529e-2,7.773789109e-1
8.331231667e-1,4.026217461e-1,-6.086130738e-1,-9.763581306e-2,7.362383419e-1
8.431561667e-1,6.402992606e-1,-2.525908351e-1,-2.415083647e-1,7.294597750e-1
8.531891667e-1,8.239833117e-1,1.085750833e-1,-2.893418968e-1,8.800316925e-1
8.632221667e-1,9.197043777e-1,3.989650905e-1,-2.341284603e-1,1.029487941e0
8.732551667e-1,9.302992821e-1,2.645575106e-1,-3.676211089e-2,9.678837138e-1
8.832881667e-1,8.606204391e-1,1.898294687e-1,2.807443738e-1,9.249433338e-1
8.933211667e-1,7.496726513e-1,4.927483201e-1,6.012794971e-1,1.079975474e0
9.033541667e-1,5.253579617e-1,6.921944618e-1,7.866076231e-1,1.172128710e0
9.133871667e-1,2.457425594e-1,7.663328648e-1,8.588330746e-1,1.176966319e0
9.234201667e-1,-5.974022299e-2,7.119760513e-1,8.271213770e-1,1.092981502e0
9.334531667e-1,-3.819065392e-1,5.139812231e-1,7.105053067e-1,9.564763945e-1
9.434861667e-1,-6.516786218e-1,3.361737132e-1,5.842275023e-1,9.375604333e-1
9.535191667e-1,-8.313186765e-1,2.879907489e-1,4.546122849e-1,9.903038639e-1
9.635521667e-1,-8.888217807e-1,3.786747456e-1,2.974230349e-1,1.010870507e0
9.735851667e-1,-8.220528960e-1,4.912801385e-1,1.296273768e-1,9.664007425e-1
9.836181667e-1,-6.963720322e-1,7.310492992e-1,-9.850652516e-2,1.014431181e0
9.936511667e-1,-5.482289195e-1,8.943495750e-1,-3.584835231e-1,1.108569595e0
1.003684167e0,-3.964001536e-1,1.137734890e0,-3.902492225e-1,1.266439188e0
1.013717167e0,-2.736585140e-1,1.238651872e0,-2.047017217e-1,1.284931997e0
1.023750167e0,-2.157338560e-1,1.050134063e0,1.086854748e-2,1.072119756e0
1.033783167e0,-1.729821265e-1,5.903858542e-1,1.877192110e-1,6.432081896e-1
1.043816167e0,-9.526386112e-2,1.653066128e-1,3.049599528e-1,3.597249676e-1
1.053849167e0,-2.623671899e-3,-1.144688353e-1,3.107163608e-1,3.311414423e-1
1.063882167e0,7.812958956e-2,-2.624374628e-1,2.235235274e-1,3.534691245e-1
1.073915167e0,1.409061551e-1,-2.942656875e-1,1.175251827e-1,3.467838057e-1
1.083948167e0,1.943696141e-1,-2.474071234e-1,7.053299248e-2,3.224356287e-1
1.093981167e0,2.361585945e-1,-2.706240416e-1,1.147406623e-1,3.770592436e-1
1.104014167e0,2.736024261e-1,-3.054564893e-1,2.371994406e-1,4.737357164e-1
1.114046167e0,3.142979443e-1,-3.349896371e-1,3.603861034e-1,5.838487803e-1
1.124079167e0,3.385513127e-1,-3.240214586e-1,4.053684175e-1,6.196212156e-1
1.134112167e0,3.504130542e-1,-2.504242063e-1,3.072788715e-1,5.290764562e-1
1.144145167e0,3.653602898e-1,-9.800139070e-2,1.583365351e-1,4.100766664e-1
1.154178167e0,3.860232234e-1,-1.638269052e-2,4.934133962e-2,3.895085228e-1
1.164211167e0,4.223263860e-1,4.363837466e-2,3.719046246e-3,4.245912332e-1
1.174244167e0,4.947254956e-1,1.582935750e-1,1.424652152e-2,5.196278815e-1
1.184277167e0,5.929015875e-1,2.674248517e-1,1.344536990e-1,6.641732763e-1
1.194310167e0,6.810037494e-1,2.847047746e-1,3.065165579e-1,7.992342057e-1
1.204343167e0,7.201117277e-1,2.264443487e-1,4.380626380e-1,8.727753539e-1
1.214376667e0,6.993532181e-1,2.540730536e-1,5.171500444e-1,9.061413845e-1
1.224409667e0,6.211841106e-1,3.648181856e-1,5.466669798e-1,9.043267079e-1
1.234442667e0,5.226364732e-1,4.284507036e-1,4.763342142e-1,8.268090300e-1
1.244475667e0,3.807460666e-1,2.314944267e-1,3.407049775e-1,5.609252343e-1
1.254508667e0,2.243942469e-1,2.593248151e-2,1.758052260e-1,2.862389721e-1
1.264541667e0,4.522575065e-2,-5.975253135e-2,8.152006194e-3,7.538029404e-2
1.274574667e0,-1.389659196e-1,-1.550433487e-1,-1.199620217e-1,2.402932655e-1
1.284607667e0,-2.992351651e-1,-2.805189788e-1,-2.132134736e-1,4.622689335e-1
1.294640667e0,-4.373576045e-1,-3.883272111e-1,-2.850781083e-1,6.506529220e-1
1.304673667e0,-5.481348634e-1,-5.043031573e-1,-3.356847763e-1,8.169808884e-1
1.314706667e0,-6.092027426e-1,-5.340501070e-1,-3.500107229e-1,8.825219569e-1
1.324739667e0,-5.928751230e-1,-3.957065046e-1,-3.331561685e-1,7.868148333e-1
1.334772667e0,-4.861582816e-1,-1.362349838e-1,-2.916422784e-1,5.830652314e-1
1.344805667e0,-3.395772576e-1,1.158830747e-1,-3.009935915e-1,4.683361432e-1
1.354838667e0,-1.861176640e-1,2.683905959e-1,-3.746699393e-1,4.970421111e-1
1.364871667e0,-1.361397374e-2,3.154768646e-1,-4.027800560e-1,5.118034446e-1
1.374904667e0,1.766510308e-1,3.085563779e-1,-3.047104776e-1,4.682532436e-1
1.384937667e0,3.756199777e-1,3.595573902e-1,-1.621990353e-1,5.446837721e-1
1.394970667e0,5.661087036e-1,3.551402688e-1,-1.832229458e-2,6.685352506e-1
1.405003667e0,7.249633670e-1,2.427751720e-1,1.097242087e-1,7.723671857e-1
1.415036667e0,8.217671514e-1,1.637013853e-1,1.833523512e-1,8.577397503e-1
1.425069667e0,8.215081096e-1,-1.623177528e-2,1.535886526e-1,8.358998258e-1
1.435102667e0,7.451208830e-1,-3.048627973e-1,5.154805258e-2,8.067240279e-1
1.445135667e0,6.295517087e-1,-6.589892507e-1,-5.096968263e-2,9.127979486e-1
1.455168667e0,3.978529572e-1,-1.040134072e0,-9.172750264e-2,1.117398675e0
1.465201667e0,1.137754545e-1,-9.562240839e-1,-9.279404581e-2,9.674296293e-1
1.475234667e0,-2.482559979e-1,-6.957437396e-1,-6.491793692e-2,7.415556151e-1
1.485267667e0,-6.068606377e-1,-3.436998129e-1,4.181694239e-2,6.986830838e-1
1.495300667e0,-9.122290611e-1,-9.366152808e-4,1.756751537e-1,9.289911177e-1
1.505333667e0,-1.145191550e0,1.755713075e-1,2.546879351e-1,1.186235607e0
1.515366667e0,-1.278281927e0,2.728552520e-1,2.554687560e-1,1.331810407e0
1.525399667e0,-1.305367947e0,2.026755065e-1,2.377200425e-1,1.342227125e0
1.535432667e0,-1.204949141e0,1.144122109e-1,2.151255161e-1,1.229337860e0
1.545465667e0,-9.811161160e-1,1.178654656e-1,1.800225228e-1,1.004434771e0
1.555498667e0,-7.110558748e-1,1.337890327e-1,2.477064878e-1,7.647603981e-1
1.565531667e0,-3.926936388e-1,1.839697808e-1,3.701838553e-1,5.701659942e-1
1.575564667e0,-6.462894380e-2,1.471864730e-1,3.971592784e-1,4.284579917e-1
1.585597667e0,2.410786152e-1,1.378373802e-2,2.956902981e-1,3.817612376e-1
1.595630667e0,5.073480606e-1,-1.552492231e-1,1.058162451e-1,5.410189032e-1
1.605663667e0,7.256301045e-1,-3.170055747e-1,-8.159931004e-2,7.960465002e-1
1.615696667e0,9.067146778e-1,-4.887970388e-1,-1.700106710e-1,1.044010383e0
1.625729667e0,1.063297272e0,-5.649675727e-1,-1.358448714e-1,1.211710888e0
1.635762667e0,1.192756653e0,-5.106145740e-1,-1.914330013e-2,1.297598606e0
1.645795667e0,1.284358859e0,-2.795864940e-1,1.101996377e-1,1.319048993e0
1.655828667e0,1.327391028e0,1.250023022e-2,2.124240100e-1,1.344338930e0
1.665861667e0,1.312848210e0,2.109625936e-1,2.597946227e-1,1.354831682e0
1.675894667e0,1.221111417e0,2.431668639e-1,2.172383964e-1,1.263897044e0
1.685927667e0,1.062296391e0,2.724620402e-1,8.689466119e-2,1.100118115e0
1.695960667e0,8.499716520e-1,3.062990904e-1,-7.917872816e-2,9.069400272e-1
1.705993667e0,6.244647503e-1,3.589379489e-1,-2.260381132e-1,7.549078779e-1
1.716026667e0,3.879930973e-1,3.817601502e-1,-2.860540450e-1,6.149035473e-1
1.726059667e0,1.320589930e-1,3.724811077e-1,-2.464216501e-1,4.657310198e-1
1.736092667e0,-1.614929885e-1,3.724523485e-1,-1.170364916e-1,4.224905651e-1
1.746125667e0,-5.036126375e-1,3.514030576e-1,4.389704019e-2,6.156596037e-1
1.756158667e0,-8.392961025e-1,3.150341511e-1,1.745155007e-1,9.133017705e-1
1.766191667e0,-1.136652827e0,2.643620968e-1,2.430529743e-1,1.192032599e0
1.776224667e0,-1.388144970e0,2.365064919e-1,2.266188711e-1,1.426267118e0
1.786257667e0,-1.577746868e0,2.484292686e-1,1.424397677e-1,1.603524670e0
1.796290667e0,-1.684033394e0,2.897974849e-1,4.559791461e-2,1.709394695e0
1.806323667e0,-1.720719218e0,2.882594466e-1,4.955625627e-4,1.744697218e0
1.816356667e0,-1.703315139e0,2.555502355e-1,1.865991764e-2,1.722479776e0
1.826389667e0,-1.643692613e0,1.866308898e-1,6.254503876e-2,1.655436008e0
1.836422667e0,-1.550062537e0,9.190250933e-2,1.130750552e-1,1.556896242e0
1.846455667e0,-1.434534311e0,-4.552472755e-2,1.719610840e-1,1.445521292e0
1.856488667e0,-1.290667892e0,-2.255538851e-1,2.159762084e-1,1.327909592e0
1.866521667e0,-1.116210938e0,-3.383442163e-1,2.447405756e-1,1.191764077e0
1.876554667e0,-9.368122816e-1,-4.013333023e-1,2.510746419e-1,1.049630481e0
1.886587667e0,-7.717078924e-1,-4.722851813e-1,2.275959104e-1,9.329449406e-1
1.896620667e0,-6.515519023e-1,-5.092359781e-1,2.142596096e-1,8.542530908e-1
1.906653667e0,-6.033073068e-1,-4.210413694e-1,2.555793822e-1,7.788301238e-1
1.916686667e0,-6.438142657e-1,-2.314732820e-1,3.631878495e-1,7.745851167e-1
1.926719667e0,-7.679080963e-1,1.148410141e-2,4.685139358e-1,8.996221635e-1
1.936752667e0,-9.708684087e-1,2.246954441e-1,5.105569959e-1,1.119706192e0
1.946785667e0,-1.212964058e0,2.751378417e-1,4.787315130e-1,1.332728967e0
1.956818667e0,-1.475403309e0,2.715660036e-1,4.463727772e-1,1.565187425e0
1.966851667e0,-1.722309113e0,3.157592416e-1,4.075134099e-1,1.797809711e0
1.976884667e0,-1.937541008e0,3.283474743e-1,3.430601060e-1,1.994885325e0
1.986916667e0,-2.102851391e0,3.304334581e-1,2.551154494e-1,2.143887622e0
1.996949667e0,-2.186731339e0,3.449109197e-1,1.890115440e-1,2.221819717e0
2.006982667e0,-2.192002296e0,3.672078550e-1,1.424379945e-1,2.227106701e0
2.017015667e0,-2.147901773e0,4.012510478e-1,6.775709987e-2,2.186109662e0
2.027048667e0,-2.068111181e0,4.607360065e-1,-7.586169988e-2,2.120168985e0
2.037081667e0,-1.972131014e0,4.478790462e-1,-2.295889407e-1,2.035339642e0
2.047114667e0,-1.842349887e0,3.252441585e-1,-3.227081299e-1,1.898467120e0
2.057147667e0,-1.680615902e0,1.566101313e-1,-3.094812632e-1,1.716034730e0
2.067180667e0,-1.468881011e0,1.410743892e-1,-2.115217298e-1,1.490722929e0
2.077213667e0,-1.229421496e0,2.808557153e-1,-8.752334863e-2,1.264127163e0
2.087246667e0,-9.680042267e-1,5.302503705e-1,-2.863365225e-2,1.104091266e0
2.097279667e0,-6.772600412e-1,7.380000949e-1,-1.041846052e-1,1.007064911e0
2.107312667e0,-3.635155559e-1,7.326147556e-1,-2.611511350e-1,8.585265603e-1
2.117345667e0,-2.598731779e-2,5.271092653e-1,-3.862986565e-1,6.540230655e-1
2.127378667e0,3.466797471e-1,1.732751876e-1,-4.135794640e-1,5.667972395e-1
2.137411667e0,7.910249829e-1,-2.083363533e-1,-3.308795094e-1,8.823864287e-1
2.147444667e0,1.303600192e0,-4.727603495e-1,-1.915792972e-1,1.399849433e0
2.157477667e0,1.874461651e0,-4.785609543e-1,-8.514393866e-2,1.936459800e0
2.167510667e0,2.467157841e0,-2.489655316e-1,-2.195374481e-2,2.479784993e0
2.177543667e0,3.033617020e0,1.236806810e-2,3.126393631e-2,3.033803327e0
2.187576667e0,3.556991577e0,5.555395409e-2,1.131696776e-1,3.559225014e0
2.197609667e0,4.050384045e0,-1.226943433e-1,2.549363971e-1,4.060253364e0
2.207642042e0,4.529213428e0,-4.439954162e-1,3.926844001e-1,4.567833978e0
2.217675042e0,5.016299248e0,-8.361605406e-1,4.990547895e-1,5.109939166e0
2.227708042e0,5.587979317e0,-1.083603382e0,6.077955961e-1,5.724432253e0
2.237741042e0,6.340232849e0,-1.224121928e0,7.428501248e-1,6.499911798e0
2.247774042e0,7.358296871e0,-1.192623496e0,9.491952062e-1,7.514509644e0
2.257807042e0,8.719995499e0,-1.209697127e0,1.208018780e0,8.886000113e0
2.267840042e0,1.041621780e1,-1.512124777e0,1.232722998e0,1.059734498e1
2.277873042e0,1.236681080e1,-2.650070667e0,7.262209654e-1,1.266839693e1
2.287906042e0,1.436247063e1,-4.289429188e0,-1.548000574e-1,1.499012102e1
2.297939042e0,1.596539783e1,-6.959698677e0,-1.030400276e0,1.744686386e1
2.307972042e0,1.681242943e1,-1.126740742e1,-1.927052379e0,2.033041525e1
2.318005042e0,1.675115967e1,-1.367680454e1,-3.117642641e0,2.184893655e1
2.328038042e0,1.620563126e1,-1.428046417e1,-4.428918362e0,2.204925076e1
2.338071042e0,1.544329643e1,-1.502320576e1,-5.757145882e0,2.230105030e1
2.348104042e0,1.443198586e1,-1.591861820e1,-7.081162930e0,2.262360470e1
2.358137042e0,1.315067196e1,-1.691163445e1,-8.384440422e0,2.300526883e1
2.368170042e0,1.155906010e1,-1.793971252e1,-9.634140968e0,2.341499152e1
2.378203042e0,9.648672104e0,-1.893882751e1,-1.078145790e1,2.383308405e1
2.388236042e0,7.437106133e0,-1.980774879e1,-1.175695610e1,2.420502999e1
2.398269042e0,4.961155415e0,-2.048475647e1,-1.251306438e1,2.451152976e1
2.408302042e0,2.285729408e0,-2.089275169e1,-1.298395157e1,2.470454676e1
2.418335042e0,-4.951535761e-1,-2.099127579e1,-1.313620949e1,2.476769743e1
2.428368042e0,-3.258521080e0,-2.075947571e1,-1.295171452e1,2.468442222e1
2.438401042e0,-5.893185616e0,-2.020806503e1,-1.245531178e1,2.445874732e1
2.448434042e0,-8.313926697e0,-1.939175224e1,-1.168200016e1,2.411701806e1
2.458467042e0,-1.044843102e1,-1.839680290e1,-1.069226074e1,2.370520001e1
2.468500042e0,-1.226146984e1,-1.729063416e1,-9.543999672e0,2.324645353e1
2.478533042e0,-1.376717377e1,-1.616726494e1,-8.303480148e0,2.280051122e1
2.488566042e0,-1.496871185e1,-1.510484219e1,-7.015927315e0,2.239289682e1
2.498599042e0,-1.590461922e1,-1.414600277e1,-5.717707157e0,2.203992926e1
2.508632042e0,-1.660810280e1,-1.333341122e1,-4.425907612e0,2.175310533e1
2.518665042e0,-1.710688019e1,-1.269915867e1,-3.151326656e0,2.153705737e1
2.528698042e0,-1.742753601e1,-1.224841404e1,-1.897654772e0,2.138559682e1
2.538731042e0,-1.758903503e1,-1.199928188e1,-6.586263180e-1,2.130236390e1
2.548764042e0,-1.758993340e1,-1.194984436e1,5.746206045e-1,2.127286360e1
2.558797042e0,-1.744260597e1,-1.210889530e1,1.803853512e0,2.131017916e1
2.568830042e0,-1.713535690e1,-1.246566105e1,3.046130657e0,2.140775732e1
2.578863042e0,-1.666385460e1,-1.301848888e1,4.303747654e0,2.157979024e1
2.588896042e0,-1.599088573e1,-1.374464512e1,5.576199055e0,2.181095348e1
2.598929042e0,-1.510166454e1,-1.463271236e1,6.855639458e0,2.211733111e1
2.608962042e0,-1.395638371e1,-1.563264942e1,8.125514030e0,2.247630647e1
2.618995042e0,-1.252856636e1,-1.670829773e1,9.357427597e0,2.288435359e1
2.629028042e0,-1.079945755e1,-1.777998352e1,1.050303936e1,2.330386091e1
2.639061042e0,-8.767752647e0,-1.878034401e1,1.150978374e1,2.370759223e1
2.649094042e0,-6.456859112e0,-1.961475182e1,1.231689072e1,2.404444458e1
2.659127042e0,-3.922741890e0,-2.021443367e1,1.287175369e1,2.428360096e1
2.669160042e0,-1.245657802e0,-2.051797295e1,1.312246227e1,2.438724858e1
2.679193042e0,1.464476109e0,-2.050453949e1,1.305790234e1,2.435343186e1
2.689226042e0,4.099674225e0,-2.016533279e1,1.267433453e1,2.416788636e1
2.699259042e0,6.567611217e0,-1.955935478e1,1.200914955e1,2.387302975e1
2.709292042e0,8.785822868e0,-1.874031258e1,1.111547565e1,2.349348416e1
2.719325042e0,1.071501541e1,-1.778665733e1,1.004903698e1,2.306859074e1
2.729358042e0,1.233391285e1,-1.676883125e1,8.869696617e0,2.262720986e1
2.739391042e0,1.366286564e1,-1.576683044e1,7.630468369e0,2.221465479e1
2.749424042e0,1.471363640e1,-1.483287716e1,6.368434906e0,2.184175597e1
2.759457042e0,1.552010155e1,-1.401454735e1,5.107386112e0,2.152594905e1
2.769490042e0,1.611473083e1,-1.334116650e1,3.865292311e0,2.127467410e1
2.779523042e0,1.652550316e1,-1.283202553e1,2.641952276e0,2.108869473e1
2.789556042e0,1.676810455e1,-1.250197506e1,1.436824918e0,2.096504654e1
2.799589042e0,1.685896111e1,-1.236012840e1,2.504891455e-1,2.090598212e1
2.809622042e0,1.679286003e1,-1.240084362e1,-9.322098494e-1,2.089617395e1
2.819655042e0,1.658734322e1,-1.261925888e1,-2.119669437e0,2.094943074e1
2.829688042e0,1.621936417e1,-1.300060558e1,-3.314220667e0,2.104917049e1
2.839721042e0,1.567727184e1,-1.354341125e1,-4.516899586e0,2.120384924e1
2.849754042e0,1.493660069e1,-1.421470261e1,-5.730159283e0,2.140080689e1
2.859787042e0,1.398589706e1,-1.500604439e1,-6.940415382e0,2.165539311e1
2.869820042e0,1.279018402e1,-1.588072300e1,-8.127748489e0,2.195100148e1
2.879853042e0,1.133604813e1,-1.680505753e1,-9.269015312e0,2.228969696e1
2.889886042e0,9.609397888e0,-1.773027611e1,-1.032470036e1,2.265618362e1
2.899919042e0,7.620031834e0,-1.859457970e1,-1.124583244e1,2.302807041e1
2.909952042e0,5.392482281e0,-1.931911278e1,-1.198195839e1,2.336395323e1
2.919985042e0,2.977539539e0,-1.983730125e1,-1.248592091e1,2.362800211e1
2.930018042e0,4.549550414e-1,-2.007249451e1,-1.272032642e1,2.376801894e1
2.940051042e0,-2.085085154e0,-1.999646950e1,-1.266294289e1,2.376039762e1
2.950084042e0,-4.536820412e0,-1.959751129e1,-1.232260132e1,2.359007612e1
2.960116042e0,-6.835764408e0,-1.891389465e1,-1.172437859e1,2.327926415e1
2.970149042e0,-8.909710884e0,-1.801233101e1,-1.091678238e1,2.286926221e1
2.980182042e0,-1.072830868e1,-1.697982025e1,-9.953874588e0,2.241630037e1
2.990215042e0,-1.227761555e1,-1.592250252e1,-8.880066872e0,2.198002542e1
3.000248042e0,-1.356865120e1,-1.492841911e1,-7.744279385e0,2.160879117e1
3.010281042e0,-1.462248325e1,-1.404999352e1,-6.573507309e0,2.131737162e1
3.020314042e0,-1.546059704e1,-1.333283234e1,-5.391419411e0,2.111544179e1
3.030347042e0,-1.610059166e1,-1.277080917e1,-4.200645447e0,2.097541515e1
3.040380042e0,-1.656579781e1,-1.236111736e1,-3.015809059e0,2.088822596e1
3.050413042e0,-1.685960197e1,-1.211635399e1,-1.820743322e0,2.084148073e1
3.060446042e0,-1.701646042e1,-1.202892113e1,-6.252914667e-1,2.084816198e1
3.070479042e0,-1.699458694e1,-1.206983185e1,5.786609054e-1,2.085261793e1
3.080512042e0,-1.680880165e1,-1.223918533e1,1.776089549e0,2.086834839e1
3.090545042e0,-1.645161438e1,-1.255509281e1,2.977117777e0,2.090811329e1
3.100578042e0,-1.593038273e1,-1.303331184e1,4.185480595e0,2.100387010e1
3.110611042e0,-1.522382641e1,-1.368478107e1,5.395650864e0,2.116958129e1
3.120644042e0,-1.433035469e1,-1.448202610e1,6.603356838e0,2.141710688e1
3.130677042e0,-1.321594524e1,-1.536965084e1,7.784107208e0,2.171358332e1
3.140710042e0,-1.187737370e1,-1.632632446e1,8.924424171e0,2.207410753e1
3.150743042e0,-1.029357243e1,-1.729468536e1,9.983365059e0,2.246622694e1
3.160776042e0,-8.463233948e0,-1.820285416e1,1.092030430e1,2.285220502e1
