"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.170956125e0,3.650028408e-1,6.338606030e-2,-1.367917955e-1,3.949137396e-1
2.180989125e0,1.578954756e-1,1.918796822e-2,-9.235747159e-2,1.839267841e-1
2.191022125e0,-3.384096920e-2,-2.193501592e-2,-2.343018726e-2,4.664043090e-2
2.201055125e0,-2.472624481e-1,-8.002308756e-2,-9.629241377e-2,2.771545448e-1
2.211088125e0,-5.010902882e-1,-1.134602427e-1,-1.446104944e-1,5.337386052e-1
2.221121125e0,-7.613745928e-1,-1.130842119e-1,-1.474899054e-1,7.837299163e-1
2.231154125e0,-1.014982224e0,-9.455771744e-2,-2.082831711e-1,1.040438348e0
2.241186125e0,-1.253311157e0,-7.413154095e-2,-2.567500472e-1,1.281485438e0
2.251219125e0,-1.444804192e0,-3.021825850e-2,-2.130963951e-1,1.460747195e0
2.261252125e0,-1.584714651e0,1.063596457e-2,-1.604997516e-1,1.592857125e0
2.271285125e0,-1.676560998e0,5.806450918e-2,-1.151425540e-1,1.681513031e0
2.281318125e0,-1.754473329e0,1.347387489e-2,-6.878331304e-2,1.755872817e0
2.291351125e0,-1.855420232e0,-1.943889447e-2,-1.126899943e-1,1.858940866e0
2.301384125e0,-1.975901961e0,-7.020646334e-2,-5.490445718e-2,1.977911021e0
2.311417125e0,-2.088504553e0,-1.125223860e-1,5.006743222e-2,2.092132716e0
2.321450125e0,-2.175848484e0,-1.529518366e-1,1.020949408e-1,2.183605795e0
2.331482125e0,-2.220083237e0,-1.701883674e-1,1.900018901e-1,2.234688877e0
2.341515125e0,-2.218608618e0,-1.183342338e-1,2.261324674e-1,2.233240489e0
2.351548125e0,-2.186406612e0,-3.419924527e-2,1.806862354e-1,2.194126473e0
2.361581125e0,-2.123228073e0,1.395017467e-2,1.365262270e-1,2.127658682e0
2.371614125e0,-2.003827572e0,4.548290372e-2,9.014616907e-2,2.006369847e0
2.381647125e0,-1.830142617e0,5.761520192e-2,8.840286732e-2,1.833182091e0
2.391680125e0,-1.587638974e0,6.307918578e-2,1.423342824e-1,1.595254069e0
2.401713125e0,-1.271015167e0,5.502206087e-2,2.230903804e-1,1.291617707e0
2.411745125e0,-8.976391554e-1,7.256159093e-3,2.680642307e-1,9.368389066e-1
2.421778125e0,-4.798269868e-1,-6.201133132e-2,2.950572371e-1,5.666904937e-1
2.431811125e0,-1.800053008e-2,-1.252619475e-1,3.200101256e-1,3.441236044e-1
2.441844125e0,4.912493825e-1,-1.822176427e-1,3.141607642e-1,6.109224262e-1
2.451877125e0,1.048867941e0,-2.352366596e-1,2.771622837e-1,1.110080707e0
2.461910125e0,1.634063840e0,-3.027025163e-1,1.378557682e-1,1.667572385e0
2.471943125e0,2.252458096e0,-3.675181866e-1,-4.274959862e-2,2.282644216e0
2.481976125e0,2.933442831e0,-4.231324494e-1,-1.280133575e-1,2.966566253e0
2.492009125e0,3.673911810e0,-4.333829284e-1,-6.030716747e-2,3.699876444e0
2.502041125e0,4.481098175e0,-4.658913314e-1,1.524804682e-1,4.507831616e0
2.512074125e0,5.336208820e0,-5.300991535e-1,3.910173178e-1,5.376711284e0
2.522107125e0,6.216785431e0,-5.945990086e-1,3.685317039e-1,6.256019876e0
2.532140125e0,7.091247082e0,-6.890218854e-1,1.523559839e-1,7.126271724e0
2.542173125e0,7.971540928e0,-8.182728291e-1,6.916042417e-2,8.013726870e0
2.552206125e0,8.865830421e0,-9.595372677e-1,2.872964740e-2,8.917650264e0
2.562239125e0,9.781755447e0,-1.066637635e0,-3.281334415e-2,9.839793300e0
2.572272125e0,1.074727345e1,-1.084937453e0,-6.075879931e-2,1.080206774e1
2.582304125e0,1.178662586e1,-1.032506704e0,-2.434673160e-2,1.183178820e1
2.592337125e0,1.291740704e1,-8.915829659e-1,5.266450718e-2,1.294824692e1
2.602370125e0,1.413788319e1,-7.288897038e-1,2.336928844e-1,1.415858869e1
2.612403125e0,1.530802345e1,-8.858679533e-1,3.808604181e-1,1.533836363e1
2.622436125e0,1.638250923e1,-7.604506016e-1,5.038593411e-1,1.640788737e1
2.632469125e0,1.765308952e1,-9.137470722e-1,7.392160892e-1,1.769217182e1
2.642502125e0,1.918293571e1,-1.028355598e0,7.452958226e-1,1.922493183e1
2.652535125e0,2.052746391e1,-6.449485421e-1,7.386292219e-1,2.055087118e1
2.662567125e0,2.178358269e1,-1.175374150e0,1.544540644e0,2.186987848e1
2.672600125e0,2.254140663e1,-2.271540880e0,2.349405050e0,2.277706335e1
2.682633125e0,2.289826965e1,-3.353776932e0,3.480090618e0,2.340276914e1
2.692666125e0,2.298637962e1,-2.715574265e0,4.128977776e0,2.351162371e1
2.702699125e0,2.312498093e1,-1.872267485e0,4.199544430e0,2.357766532e1
2.712732125e0,2.313888550e1,-9.297022820e-1,4.418670177e0,2.357534760e1
2.722765125e0,2.316809464e1,-4.487602040e-2,4.447021484e0,2.359107083e1
2.732798125e0,2.311649323e1,8.974372149e-1,4.472346783e0,2.356224816e1
2.742831125e0,2.305482101e1,1.859501123e0,4.502455711e0,2.356384145e1
2.752863125e0,2.293935013e1,2.820222855e0,4.601776123e0,2.356573327e1
2.762896125e0,2.277692986e1,3.751800060e0,4.684224129e0,2.355433066e1
2.772929125e0,2.256944084e1,4.654654980e0,4.769630909e0,2.353284623e1
2.782962125e0,2.230416489e1,5.532574654e0,4.841548443e0,2.348458526e1
2.792995125e0,2.199542046e1,6.379212856e0,4.846399784e0,2.340898265e1
2.803028125e0,2.163189507e1,7.251219273e0,4.774039745e0,2.330902230e1
2.813061125e0,2.123684692e1,8.166062355e0,4.685132027e0,2.323012492e1
2.823094125e0,2.079822540e1,9.106255531e0,4.642493725e0,2.317418429e1
2.833126125e0,2.032190514e1,1.003120708e1,4.659725189e0,2.313693979e1
2.843159125e0,1.979939651e1,1.091589451e1,4.680739880e0,2.308857252e1
2.853192125e0,1.923039436e1,1.177253056e1,4.670472622e0,2.302637309e1
2.863225125e0,1.862925911e1,1.260436153e1,4.640068054e0,2.296626779e1
2.873258125e0,1.799172020e1,1.342403221e1,4.626751423e0,2.291971783e1
2.883291125e0,1.731460762e1,1.420409775e1,4.621123791e0,2.286715581e1
2.893324125e0,1.660331345e1,1.496066666e1,4.614762306e0,2.282077114e1
2.903357125e0,1.585554790e1,1.568266773e1,4.610283852e0,2.277277286e1
2.913389125e0,1.507898617e1,1.637147331e1,4.606735229e0,2.272934165e1
2.923422625e0,1.427028465e1,1.702140236e1,4.607447624e0,2.268474677e1
2.933455625e0,1.343209743e1,1.763602448e1,4.607071877e0,2.264234334e1
2.943488625e0,1.256206322e1,1.820894814e1,4.610786915e0,2.259713655e1
2.953521625e0,1.167233276e1,1.874192810e1,4.620610714e0,2.255777614e1
2.963554625e0,1.075597191e1,1.923200798e1,4.629735947e0,2.251656096e1
2.973587625e0,9.815445900e0,1.968035698e1,4.639772892e0,2.247636362e1
2.983620625e0,8.850017548e0,2.008411789e1,4.652266502e0,2.243519970e1
2.993652625e0,7.869745731e0,2.044109726e1,4.663837433e0,2.239470327e1
3.003685625e0,6.870964050e0,2.075621414e1,4.678472042e0,2.235886118e1
3.013718625e0,5.858901501e0,2.102684212e1,4.689976692e0,2.232600944e1
3.023751625e0,4.835920811e0,2.124707031e1,4.704020023e0,2.229241870e1
3.033784625e0,3.805356264e0,2.141118622e1,4.717410088e0,2.225249625e1
3.043817625e0,2.772003412e0,2.152847481e1,4.726291656e0,2.221479379e1
3.053850625e0,1.735194921e0,2.159754753e1,4.733571529e0,2.217817982e1
3.063883625e0,6.984577775e-1,2.160591316e1,4.746997833e0,2.213226864e1
3.073915625e0,-3.306759894e-1,2.156653976e1,4.750776291e0,2.208607841e1
3.083948625e0,-1.362987041e0,2.147512245e1,4.756779671e0,2.203782137e1
3.093981625e0,-2.381368637e0,2.133200455e1,4.767113209e0,2.198751243e1
3.104014625e0,-3.402516365e0,2.114440727e1,4.773354530e0,2.194192312e1
3.114047625e0,-4.412604809e0,2.091703224e1,4.781782150e0,2.190567871e1
3.124080625e0,-5.411589622e0,2.064784813e1,4.790275097e0,2.187614386e1
3.134113625e0,-6.400575161e0,2.033432198e1,4.796257019e0,2.185076873e1
3.144146625e0,-7.376708031e0,1.997368431e1,4.749310017e0,2.181558690e1
3.154178625e0,-8.313752174e0,1.955337906e1,4.700739384e0,2.176120536e1
