"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.127049333e0,2.753649652e-1,1.155664206e0,2.440559864e-2,1.188268174e0
1.137081333e0,4.451526701e-1,1.019142032e0,7.364398986e-2,1.114555884e0
1.147114333e0,5.841490626e-1,9.269108772e-1,9.879426658e-2,1.100070093e0
1.157147333e0,6.693542004e-1,8.884438872e-1,1.045197994e-1,1.117269876e0
1.167180333e0,6.967816353e-1,8.612889051e-1,8.260708302e-2,1.110921759e0
1.177213333e0,6.729138494e-1,8.012247682e-1,2.691612020e-2,1.046660716e0
1.187246333e0,6.003751159e-1,7.149918675e-1,-1.080293208e-2,9.336917873e-1
1.197278333e0,4.833483696e-1,5.835390091e-1,-1.188843604e-2,7.578157800e-1
1.207311333e0,3.315814734e-1,3.942565322e-1,1.746938564e-3,5.151577801e-1
1.217344333e0,1.819919497e-1,1.028819233e-1,-4.731354862e-2,2.143462894e-1
1.227377333e0,4.919035360e-2,-1.840824336e-1,-8.132686466e-2,2.071716490e-1
1.237410333e0,-5.630784482e-2,-3.062192500e-1,1.204063557e-2,3.115859100e-1
1.247442333e0,-1.430311948e-1,-3.277893662e-1,2.306678444e-1,4.255719043e-1
1.257475333e0,-2.355358303e-1,-4.098789096e-1,5.031449199e-1,6.903858763e-1
1.267508333e0,-3.272959292e-1,-5.793781877e-1,6.893857121e-1,9.581515380e-1
1.277541333e0,-3.760397732e-1,-7.105439305e-1,7.050057054e-1,1.069257515e0
1.287574333e0,-3.629868031e-1,-7.296668887e-1,5.441340804e-1,9.799260611e-1
1.297607333e0,-3.142272532e-1,-6.268070340e-1,3.011092246e-1,7.630809850e-1
1.307640333e0,-2.660236657e-1,-4.424670935e-1,1.209484190e-1,5.302586534e-1
1.317672333e0,-2.305258662e-1,-2.861685455e-1,7.155210525e-2,3.743718942e-1
1.327705333e0,-2.316878289e-1,-1.993710548e-1,1.470540315e-1,3.391945691e-1
1.337738333e0,-2.597703338e-1,-1.929352582e-1,2.608240247e-1,4.156125744e-1
1.347771333e0,-2.893444300e-1,-2.070298344e-1,3.424983621e-1,4.938488428e-1
1.357804333e0,-2.877404094e-1,-2.727936804e-1,3.509099782e-1,5.294796956e-1
1.367836333e0,-2.245754600e-1,-2.629515231e-1,2.556024194e-1,4.300119039e-1
1.377869333e0,-5.242287740e-2,-1.866336018e-1,9.161480516e-2,2.144143930e-1
1.387902333e0,1.891423911e-1,-6.870795786e-2,-8.114215732e-2,2.169785180e-1
1.397935333e0,4.408547878e-1,-9.242340922e-2,-2.394894660e-1,5.101472678e-1
1.407968333e0,6.723066568e-1,-1.442382932e-1,-3.307691514e-1,7.630263151e-1
1.418001333e0,8.419463038e-1,-2.423353046e-1,-3.013830483e-1,9.265159039e-1
1.428033333e0,9.375055432e-1,-3.871400356e-1,-2.231491059e-1,1.038551671e0
1.438066333e0,9.194061756e-1,-4.668215513e-1,-1.677348465e-1,1.044684189e0
1.448099333e0,8.119868636e-1,-4.061412513e-1,-1.537936926e-1,9.208289106e-1
1.458132333e0,6.669439077e-1,-2.172552496e-1,-1.497129351e-1,7.172363505e-1
1.468165333e0,5.470128059e-1,1.102162078e-1,-1.243518665e-1,5.716939820e-1
1.478198333e0,4.807381928e-1,3.137125969e-1,-9.473378211e-2,5.818069207e-1
1.488230333e0,4.613574147e-1,2.423554808e-1,-4.430065304e-2,5.230194939e-1
1.498263333e0,4.454354346e-1,1.348292977e-1,2.595034242e-2,4.661170305e-1
1.508296333e0,3.830302060e-1,-5.708805285e-3,1.032710075e-1,3.967488250e-1
1.518329333e0,2.790332437e-1,-1.271236539e-1,1.635284871e-1,3.475076122e-1
1.528362333e0,1.541236490e-1,-1.891588122e-1,1.490322948e-1,2.859121898e-1
1.538395333e0,6.388508715e-3,-1.909138411e-1,7.330237329e-2,2.046024089e-1
1.548427333e0,-1.662832052e-1,-1.971149147e-1,4.240189679e-3,2.579193151e-1
1.558460333e0,-3.506951034e-1,-2.107268572e-1,-1.813755371e-2,4.095385632e-1
1.568493333e0,-5.105006695e-1,-2.471775711e-1,-1.663747244e-2,5.674367724e-1
1.578526333e0,-6.050673723e-1,-3.430026174e-1,-2.142237499e-2,6.958564785e-1
1.588559333e0,-6.156167388e-1,-3.941684067e-1,-1.661818847e-2,7.311831960e-1
1.598592333e0,-5.747087598e-1,-2.977992594e-1,-8.885700256e-3,6.473434275e-1
1.608624333e0,-5.043284297e-1,-1.121961996e-1,-2.649173141e-3,5.166644659e-1
1.618657333e0,-4.426016808e-1,6.008156016e-2,1.303791068e-2,4.468512379e-1
1.628690333e0,-4.010401070e-1,1.942670494e-1,1.388053410e-2,4.458312721e-1
1.638723333e0,-3.837378323e-1,2.503684163e-1,-5.746429320e-3,4.582271154e-1
1.648756333e0,-3.597822189e-1,1.863408387e-1,-8.956383914e-3,4.052732042e-1
1.658789333e0,-3.256141543e-1,-6.210227497e-3,7.502750959e-3,3.257597822e-1
1.668821333e0,-2.708985507e-1,-1.524152458e-1,4.718726128e-2,3.143931767e-1
1.678854333e0,-2.280221730e-1,-1.773722619e-1,8.760792017e-2,3.018777540e-1
1.688887333e0,-2.117498517e-1,-1.133776531e-1,1.012954414e-1,2.606784578e-1
1.698920333e0,-2.251788527e-1,-7.498624735e-3,8.580169827e-2,2.410885242e-1
1.708953333e0,-2.755293846e-1,7.306988537e-2,6.096119434e-2,2.914994291e-1
1.718985333e0,-3.679770231e-1,4.023124650e-2,2.647432685e-2,3.711152553e-1
1.729018333e0,-5.167978406e-1,-1.005056202e-1,-1.582848653e-2,5.267180733e-1
1.739051333e0,-7.180840969e-1,-3.056752980e-1,-4.978432134e-2,7.820234246e-1
1.749084333e0,-9.652472138e-1,-4.901889265e-1,-9.493243694e-2,1.086738025e0
1.759117333e0,-1.240452647e0,-5.724065900e-1,-1.501392275e-1,1.374377627e0
1.769150333e0,-1.510807991e0,-5.604087710e-1,-1.850357205e-1,1.621985510e0
1.779182333e0,-1.751385927e0,-4.380375743e-1,-1.856005788e-1,1.814849073e0
1.789215333e0,-1.940229416e0,-3.357123733e-1,-1.383383870e-1,1.973912484e0
1.799248333e0,-2.061768532e0,-3.420003653e-1,-1.728041098e-2,2.090012522e0
1.809281333e0,-2.100259066e0,-4.407997131e-1,1.572894752e-1,2.151774270e0
1.819314333e0,-2.067522764e0,-6.450439095e-1,3.495137691e-1,2.193830417e0
1.829347333e0,-2.007905483e0,-9.195045829e-1,5.178548694e-1,2.268335684e0
1.839379333e0,-1.936313629e0,-1.114313483e0,6.221600175e-1,2.319070524e0
1.849412333e0,-1.840294480e0,-1.134929061e0,6.566741467e-1,2.259639060e0
1.859445333e0,-1.732035875e0,-9.519605637e-1,6.394887567e-1,2.077287428e0
1.869478333e0,-1.618314743e0,-6.414975524e-1,5.760557652e-1,1.833658082e0
1.879511333e0,-1.520638466e0,-2.842075825e-1,4.810083508e-1,1.620026027e0
1.889544333e0,-1.457144499e0,7.243367843e-3,3.869122565e-1,1.507655017e0
1.899576333e0,-1.476786613e0,5.787698179e-2,3.407168090e-1,1.516685989e0
1.909609333e0,-1.561425209e0,-1.418293566e-1,3.364304900e-1,1.603542866e0
1.919642333e0,-1.676005602e0,-2.989633083e-1,3.497316241e-1,1.738012096e0
1.929675333e0,-1.772053719e0,-1.943213642e-1,3.338307440e-1,1.813664285e0
1.939708333e0,-1.797310352e0,2.214217782e-1,2.708925009e-1,1.831047474e0
1.949740333e0,-1.716694117e0,8.430365324e-1,1.860280633e-1,1.921550344e0
1.959773333e0,-1.543979049e0,1.412185550e0,1.326804161e-1,2.096602829e0
1.969806333e0,-1.315797448e0,1.793520093e0,1.166035086e-1,2.227472475e0
1.979839083e0,-1.082115769e0,1.853924870e0,9.354905784e-2,2.148665490e0
1.989872083e0,-8.354144692e-1,1.631696939e0,3.055668063e-2,1.833381016e0
1.999905083e0,-5.377798676e-1,1.369412541e0,-8.649910241e-2,1.473763885e0
2.009937083e0,-1.429169327e-1,1.307916284e0,-2.041275501e-1,1.331442192e0
2.019970083e0,3.851527572e-1,1.471934438e0,-3.290780187e-1,1.556671442e0
2.030003083e0,1.039090276e0,1.717605591e0,-4.515520632e-1,2.057614355e0
2.040036083e0,1.762141466e0,1.758772969e0,-5.446297526e-1,2.548538105e0
2.050069083e0,2.452311516e0,1.503299117e0,-5.771816373e-1,2.933748225e0
2.060102083e0,3.030964136e0,1.040637016e0,-5.535162687e-1,3.252083833e0
2.070134083e0,3.435002089e0,5.456891656e-1,-5.172228217e-1,3.516324141e0
2.080167083e0,3.698076248e0,2.940638736e-2,-5.007684827e-1,3.731943428e0
2.090200083e0,3.921400547e0,-3.938869536e-1,-4.389436841e-1,3.965501323e0
2.100233083e0,4.180370808e0,-4.548139274e-1,-3.088647723e-1,4.216367304e0
2.110266083e0,4.562757969e0,-1.690723747e-1,-1.288111508e-1,4.567705996e0
2.120299083e0,5.107737064e0,2.026039660e-1,7.026439905e-2,5.112236631e0
2.130331083e0,5.824255943e0,3.201494813e-1,2.939013839e-1,5.840447843e0
2.140364083e0,6.715531826e0,2.092256211e-2,5.529465675e-1,6.738290241e0
2.150397083e0,7.762071133e0,-7.678200603e-1,7.475915551e-1,7.835699653e0
2.160430083e0,8.972292900e0,-1.875511646e0,8.717270494e-1,9.207577959e0
2.170463083e0,1.035839462e1,-3.015126944e0,9.504384995e-1,1.083008139e1
2.180495083e0,1.192302513e1,-3.826164961e0,9.842656851e-1,1.256052728e1
2.190528083e0,1.352235508e1,-3.923469305e0,9.285465479e-1,1.411063064e1
2.200561083e0,1.493153763e1,-4.253497124e0,6.148278117e-1,1.553773043e1
2.210594083e0,1.622213745e1,-5.126328945e0,9.957315028e-2,1.701313924e1
2.220627083e0,1.728914452e1,-5.347207069e0,-5.007954836e-1,1.810408621e1
2.230660083e0,1.759577560e1,-4.507247925e0,-1.031371355e0,1.819313964e1
2.240692083e0,1.752458763e1,-4.687029839e0,-1.462354183e0,1.819939285e1
2.250725083e0,1.743368721e1,-4.960268497e0,-1.912202477e0,1.822619630e1
2.260758083e0,1.733024216e1,-5.308192730e0,-2.391010523e0,1.828198935e1
2.270791083e0,1.719558144e1,-5.733181953e0,-2.907750607e0,1.835789775e1
2.280824083e0,1.701956177e1,-6.235601425e0,-3.462284803e0,1.845360734e1
2.290857083e0,1.678649330e1,-6.815120220e0,-4.065330982e0,1.856769067e1
2.300889083e0,1.648268890e1,-7.476790428e0,-4.719983101e0,1.870453606e1
2.310922083e0,1.607749176e1,-8.226423264e0,-5.428901196e0,1.885822763e1
2.320955083e0,1.555669880e1,-9.048874855e0,-6.191715717e0,1.903235028e1
2.330988083e0,1.491012764e1,-9.950081825e0,-7.001153469e0,1.924401685e1
2.341021083e0,1.411579895e1,-1.092229366e1,-7.855065346e0,1.950011104e1
2.351053083e0,1.315309620e1,-1.194551086e1,-8.737710953e0,1.980017076e1
2.361086083e0,1.198897648e1,-1.300018120e1,-9.630818367e0,2.013685503e1
2.371119083e0,1.060696411e1,-1.404736710e1,-1.050634575e1,2.049925635e1
2.381152083e0,8.998654366e0,-1.503767204e1,-1.133268356e1,2.086952509e1
2.391185083e0,7.164342403e0,-1.592683983e1,-1.206624222e1,2.122701652e1
2.401218083e0,5.127195358e0,-1.664362717e1,-1.265876102e1,2.153004153e1
2.411250083e0,2.926950455e0,-1.713359642e1,-1.307788944e1,2.175220351e1
2.421283083e0,6.227239966e-1,-1.735447121e1,-1.328190231e1,2.186262530e1
2.431316083e0,-1.704118609e0,-1.727851486e1,-1.325637245e1,2.184450747e1
2.441349083e0,-3.973137856e0,-1.691049767e1,-1.300337505e1,2.169881376e1
2.451382083e0,-6.118882656e0,-1.628752518e1,-1.254783821e1,2.145163036e1
2.461415083e0,-8.084324837e0,-1.544377899e1,-1.191905880e1,2.111706846e1
2.471447083e0,-9.829693794e0,-1.444609833e1,-1.116731262e1,2.073695996e1
2.481480083e0,-1.134018326e1,-1.334662056e1,-1.032763863e1,2.033204752e1
2.491513083e0,-1.261350155e1,-1.220456028e1,-9.453118324e0,1.993522408e1
2.501546083e0,-1.367250347e1,-1.106365204e1,-8.575155258e0,1.956719283e1
2.511579083e0,-1.453229141e1,-9.960263252e0,-7.714888573e0,1.923314440e1
2.521611083e0,-1.522160816e1,-8.916031837e0,-6.897304535e0,1.894111371e1
2.531644083e0,-1.576832390e1,-7.943319798e0,-6.130065918e0,1.868994586e1
2.541677083e0,-1.619891930e1,-7.051869392e0,-5.421514511e0,1.848044014e1
2.551710083e0,-1.653362083e1,-6.245696068e0,-4.773098946e0,1.830715190e1
2.561743083e0,-1.679917908e1,-5.527904034e0,-4.184744835e0,1.817366859e1
2.571776083e0,-1.699663925e1,-4.884754658e0,-3.654387951e0,1.805827027e1
2.581808083e0,-1.714743996e1,-4.323950768e0,-3.171418905e0,1.796633366e1
2.591841083e0,-1.726330948e1,-3.826337814e0,-2.739673615e0,1.789325367e1
2.601874083e0,-1.735002518e1,-3.393966913e0,-2.352144957e0,1.783465646e1
2.611907083e0,-1.741319466e1,-3.023920536e0,-2.000527620e0,1.778666788e1
2.621940083e0,-1.745106316e1,-2.707844734e0,-1.682100296e0,1.773982778e1
2.631973083e0,-1.748171043e1,-2.437998772e0,-1.389874578e0,1.770552990e1
2.642005083e0,-1.750177574e1,-2.217979670e0,-1.127662897e0,1.767776037e1
2.652038083e0,-1.750951385e1,-2.036902189e0,-8.808473945e-1,1.764958748e1
2.662071083e0,-1.751581764e1,-1.898061037e0,-6.499875784e-1,1.763034280e1
2.672104083e0,-1.751861572e1,-1.797727585e0,-4.252005517e-1,1.761574627e1
2.682137083e0,-1.751936150e1,-1.735913277e0,-2.180558741e-1,1.760650364e1
2.692169083e0,-1.751685333e1,-1.711866498e0,-8.921456523e-3,1.760030446e1
2.702202083e0,-1.751000214e1,-1.726772785e0,1.976421028e-1,1.759605017e1
2.712235083e0,-1.749683762e1,-1.772732377e0,4.086534083e-1,1.759115983e1
2.722268083e0,-1.747581100e1,-1.853935003e0,6.266139746e-1,1.758504166e1
2.732301083e0,-1.745529175e1,-1.968561888e0,8.507235646e-1,1.758653395e1
2.742334083e0,-1.742290878e1,-2.116766453e0,1.088431001e0,1.758474147e1
2.752366083e0,-1.737651253e1,-2.307286739e0,1.343953133e0,1.758047126e1
2.762399083e0,-1.731822205e1,-2.536365032e0,1.619224072e0,1.757770887e1
2.772432083e0,-1.724908066e1,-2.811463833e0,1.920143127e0,1.758186742e1
2.782465083e0,-1.716402054e1,-3.132914782e0,2.248404264e0,1.759187534e1
2.792498083e0,-1.706208420e1,-3.504217148e0,2.608407736e0,1.761244009e1
2.802531083e0,-1.693829536e1,-3.936698437e0,3.009170532e0,1.764818834e1
2.812563083e0,-1.678051186e1,-4.425652981e0,3.444381475e0,1.769281623e1
2.822596083e0,-1.659152031e1,-4.989078999e0,3.927516222e0,1.776498914e1
2.832629083e0,-1.635700989e1,-5.625197411e0,4.464181423e0,1.786402906e1
2.842662083e0,-1.606320953e1,-6.332169056e0,5.053404808e0,1.799055212e1
2.852695083e0,-1.569769573e1,-7.117453098e0,5.694841385e0,1.815232790e1
2.862727083e0,-1.523959923e1,-7.975859642e0,6.393083572e0,1.835023812e1
2.872760083e0,-1.467314816e1,-8.900034904e0,7.142519474e0,1.858836955e1
2.882793083e0,-1.396861649e1,-9.871922493e0,7.935636520e0,1.885607136e1
2.892826083e0,-1.311013317e1,-1.087661839e1,8.758695602e0,1.915440336e1
2.902859083e0,-1.206798363e1,-1.187863255e1,9.591315269e0,1.946102435e1
2.912892083e0,-1.081805706e1,-1.285896778e1,1.040912533e1,1.976697501e1
2.922924083e0,-9.354698181e0,-1.378148842e1,1.117739296e1,2.005926007e1
2.932957083e0,-7.697388649e0,-1.461515617e1,1.186008072e1,2.033504602e1
2.942990083e0,-5.853625774e0,-1.532893848e1,1.242463493e1,2.058185713e1
2.953023083e0,-3.856797934e0,-1.588455772e1,1.283324909e1,2.078187544e1
2.963056083e0,-1.759997249e0,-1.625729179e1,1.306252861e1,2.092908934e1
2.973087583e0,3.801828325e-1,-1.641630173e1,1.309030437e1,2.099989452e1
2.983120583e0,2.494177341e0,-1.635827637e1,1.291529942e1,2.099092864e1
2.993153583e0,4.517706394e0,-1.606012535e1,1.254980946e1,2.087666196e1
3.003186583e0,6.388224125e0,-1.554870415e1,1.201389599e1,2.066168689e1
3.013219583e0,8.076287270e0,-1.484574604e1,1.135036182e1,2.035812627e1
3.023252583e0,9.565617561e0,-1.398290825e1,1.058907318e1,1.997876956e1
3.033284583e0,1.086428165e1,-1.302112389e1,9.772986412e0,1.957277565e1
3.043317583e0,1.196293736e1,-1.199167252e1,8.937321663e0,1.915170484e1
3.053350583e0,1.288895607e1,-1.095298862e1,8.112224579e0,1.875903345e1
3.063383583e0,1.366628456e1,-9.965899467e0,7.311519623e0,1.842674158e1
3.073416583e0,1.431504440e1,-9.074269295e0,6.549643040e0,1.817032425e1
3.083448583e0,1.485822964e1,-8.306307793e0,5.834585190e0,1.799455811e1
3.093481583e0,1.530482864e1,-7.664049149e0,5.160455704e0,1.787752030e1
3.103514583e0,1.567810059e1,-7.144256115e0,4.527169228e0,1.781399715e1
3.113547583e0,1.599520493e1,-6.724118233e0,3.926471710e0,1.778981525e1
3.123580583e0,1.625916672e1,-6.398891926e0,3.348679304e0,1.779100822e1
3.133613583e0,1.647332764e1,-6.159628391e0,2.782124519e0,1.780594738e1
3.143645583e0,1.664699936e1,-5.955749035e0,2.223762751e0,1.781961433e1
3.153678583e0,1.674868774e1,-5.769757271e0,1.688806415e0,1.779496297e1
