"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.160952042e0,-9.703655243e0,7.083747983e-1,-1.061562821e-1,9.730055965e0
1.170984042e0,-1.031633282e1,8.492621779e-1,8.446986228e-2,1.035157496e1
1.181016042e0,-1.113144016e1,8.781074286e-1,2.152045630e-2,1.116604209e1
1.191049042e0,-1.203057957e1,9.565860629e-1,-8.936534077e-2,1.206888097e1
1.201081042e0,-1.294847107e1,8.999978900e-1,8.894114755e-3,1.297971411e1
1.211113042e0,-1.381512547e1,8.255011439e-1,3.402341008e-1,1.384394824e1
1.221145042e0,-1.476227665e1,8.760474324e-1,4.661419690e-1,1.479559256e1
1.231178042e0,-1.570114231e1,9.254556894e-1,5.287936926e-1,1.573727934e1
1.241210042e0,-1.660275841e1,8.693271875e-1,6.615136862e-1,1.663865730e1
1.251242042e0,-1.747075653e1,6.265311837e-1,7.504599690e-1,1.749808747e1
1.261274042e0,-1.822732162e1,4.113727808e-1,6.987850666e-1,1.824534959e1
1.271307042e0,-1.881838799e1,1.225264650e-2,6.634721756e-1,1.883008422e1
1.281339042e0,-1.926226425e1,-4.336073697e-1,3.727313876e-1,1.927074903e1
1.291371042e0,-1.946558952e1,-7.460807562e-1,3.200063854e-2,1.947990852e1
1.301403042e0,-1.945737076e1,-7.662848234e-1,-3.706730306e-1,1.947598182e1
1.311436042e0,-1.915258980e1,-6.256166101e-1,-8.634420633e-1,1.918224763e1
1.321468042e0,-1.876853180e1,-4.673582613e-1,-1.237719893e0,1.881510458e1
1.331500042e0,-1.831453896e1,-2.483332455e-1,-1.461455464e0,1.837443492e1
1.341532042e0,-1.772327232e1,-1.238528267e-1,-1.527992725e0,1.778944865e1
1.351565042e0,-1.701587486e1,-2.236279249e-1,-1.097094536e0,1.705267203e1
1.361597042e0,-1.625484276e1,-3.342308700e-1,-4.668337107e-1,1.626497947e1
1.371629042e0,-1.548283672e1,-4.478307962e-1,-4.570570886e-1,1.549605390e1
1.381661042e0,-1.474096584e1,-5.661411881e-1,-4.119383395e-1,1.475758392e1
1.391694042e0,-1.398866177e1,-6.347108483e-1,-4.662950039e-1,1.401081535e1
1.401726042e0,-1.314299965e1,-6.509915590e-1,-3.451366127e-1,1.316363738e1
1.411758042e0,-1.222227669e1,-6.758873463e-1,-1.534383446e-1,1.224191221e1
1.421790042e0,-1.124066544e1,-7.481610179e-1,5.753967538e-2,1.126568308e1
1.431823042e0,-1.018035030e1,-6.860024929e-1,2.525789738e-1,1.020656298e1
1.441855042e0,-9.015466690e0,-4.913609028e-1,4.994207323e-1,9.042648741e0
1.451887042e0,-7.824313164e0,-2.223673463e-1,6.262611151e-1,7.852485384e0
1.461919042e0,-6.691476345e0,7.948683575e-3,9.041617513e-1,6.752290525e0
1.471952042e0,-5.606485367e0,2.728562653e-1,1.324952006e0,5.767376052e0
1.481984042e0,-4.581119537e0,6.929011941e-1,1.728800297e0,4.945252142e0
1.492016042e0,-3.488615513e0,9.481418133e-1,1.967388868e0,4.115826776e0
1.502048042e0,-2.306111813e0,1.218548298e0,1.856485248e0,3.201491702e0
1.512081042e0,-1.327601790e0,1.369044900e0,1.296083331e0,2.305784563e0
1.522113042e0,-5.926018357e-1,1.266526818e0,5.370196104e-1,1.497884234e0
1.532145042e0,-1.587353498e-1,8.939906955e-1,5.460721254e-2,9.096143263e-1
1.542177042e0,8.904596418e-2,5.099647641e-1,-2.636513673e-2,5.183515842e-1
1.552210042e0,3.518776000e-1,1.897453815e-1,-1.118371934e-1,4.151249366e-1
1.562242042e0,5.863587856e-1,-1.036683917e-1,-3.162369430e-1,6.742177431e-1
1.572274042e0,6.266295314e-1,-1.710336655e-2,-6.391690969e-1,8.952621009e-1
1.582307042e0,5.668191910e-1,7.583297044e-2,-5.827137828e-1,8.164496233e-1
1.592339042e0,4.798946679e-1,-7.616961002e-2,-1.993584335e-1,5.252089934e-1
1.602371042e0,5.040226579e-1,-4.271937013e-1,3.566953167e-2,6.616688096e-1
1.612403042e0,4.581318498e-1,-6.381339431e-1,7.214146852e-2,7.888625435e-1
1.622436042e0,1.783188581e-1,-5.221047997e-1,1.400359627e-2,5.518941364e-1
1.632468042e0,-2.855135500e-1,-2.907312810e-1,-5.835614726e-2,4.116407474e-1
1.642500042e0,-8.210320473e-1,-1.306704879e-1,-7.501581311e-2,8.347429372e-1
1.652531333e0,-1.367052555e0,-1.243293136e-1,-1.201415136e-1,1.377942107e0
1.662564333e0,-1.923787117e0,-2.176557928e-1,-1.555125564e-1,1.942296340e0
1.672596333e0,-2.457975388e0,-2.710612714e-1,-1.767257899e-1,2.479183177e0
1.682628333e0,-3.004353046e0,-2.577609122e-1,-2.214083076e-1,3.023507823e0
1.692660333e0,-3.602002621e0,-2.382590324e-1,-2.934827805e-1,3.621784420e0
1.702693333e0,-4.243137836e0,-2.033157051e-1,-3.539724946e-1,4.262728293e0
1.712725333e0,-4.940774441e0,-1.759826839e-1,-3.720603883e-1,4.957887747e0
1.722757333e0,-5.673138618e0,-1.745632142e-1,-3.708385229e-1,5.687925396e0
1.732789333e0,-6.445690155e0,-1.973680705e-1,-3.198459148e-1,6.456638223e0
1.742822333e0,-7.235736847e0,-2.501521707e-1,-2.243758291e-1,7.243535624e0
1.752854333e0,-8.058454514e0,-3.064721823e-1,-1.665676534e-1,8.066000194e0
1.762886333e0,-8.936779976e0,-3.193746507e-1,-1.388939619e-1,8.943563498e0
1.772918333e0,-9.799733162e0,-2.915748954e-1,-1.335414313e-2,9.804078962e0
1.782951333e0,-1.061582184e1,-2.621810734e-1,9.443197399e-2,1.061947878e1
1.792983333e0,-1.140523911e1,-2.507372797e-1,1.273542047e-1,1.140870577e1
1.803015333e0,-1.215897465e1,-2.643883824e-1,1.565384567e-1,1.216285616e1
1.813047333e0,-1.290253258e1,-3.054640591e-1,2.162780762e-1,1.290796000e1
1.823080333e0,-1.356843662e1,-1.989258975e-1,8.891799301e-2,1.357018608e1
1.833112333e0,-1.430614376e1,-5.306063890e-1,1.847156435e-1,1.431717194e1
1.843144333e0,-1.509610653e1,-5.346325636e-1,-9.636209905e-2,1.510587799e1
1.853176333e0,-1.579605770e1,-4.428758919e-1,-1.104062647e-1,1.580265065e1
1.863209333e0,-1.641860962e1,-3.620300591e-1,-6.056308001e-2,1.642271218e1
1.873241333e0,-1.697319221e1,-2.014372647e-1,-2.286313474e-2,1.697440290e1
1.883273333e0,-1.747936440e1,-3.213584796e-2,-6.717227399e-2,1.747952301e1
1.893305333e0,-1.792913055e1,1.475497931e-1,-1.353235394e-1,1.793024835e1
1.903338333e0,-1.829399109e1,3.165891767e-1,-1.465764642e-1,1.829731738e1
1.913370333e0,-1.857022667e1,4.036895335e-1,-1.056344211e-1,1.857491433e1
1.923402333e0,-1.878075409e1,3.885902166e-1,-3.044592589e-2,1.878479847e1
1.933434333e0,-1.892673492e1,1.853824407e-1,1.270804405e-1,1.892806939e1
1.943467333e0,-1.897284508e1,-6.282683462e-2,3.822733462e-1,1.897679979e1
1.953499333e0,-1.890472412e1,-2.947741449e-1,4.383970201e-1,1.891210400e1
1.963531333e0,-1.872643471e1,-5.175496936e-1,3.816136420e-1,1.873747164e1
1.973563333e0,-1.836514473e1,-6.099726558e-1,3.063013256e-1,1.837782436e1
1.983596333e0,-1.780228233e1,-5.723240972e-1,2.286161482e-1,1.781294688e1
1.993628333e0,-1.708231544e1,-4.725202322e-1,2.359617352e-1,1.709047847e1
2.003660333e0,-1.618000031e1,-3.863962889e-1,3.239810765e-1,1.618785581e1
2.013692333e0,-1.508778858e1,-3.435504138e-1,4.346414804e-1,1.509795696e1
2.023725333e0,-1.385330391e1,-3.529066145e-1,4.689562917e-1,1.386573086e1
2.033757333e0,-1.245595074e1,-4.202497900e-1,4.127175510e-1,1.246986986e1
2.043789333e0,-1.095781898e1,-4.566916823e-1,2.312202156e-1,1.096976878e1
2.053821333e0,-9.401788712e0,-4.646672308e-1,-6.718678027e-2,9.413504166e0
2.063854333e0,-7.689410686e0,-3.919914365e-1,-3.012013733e-1,7.705284956e0
2.073886333e0,-5.823851109e0,-2.959153056e-1,-4.436801970e-1,5.848218508e0
2.083918333e0,-3.859977245e0,-2.043164074e-1,-4.822046757e-1,3.895342203e0
2.093950333e0,-1.863007426e0,-1.186696738e-1,-4.681399167e-1,1.924586746e0
2.103983333e0,6.334646046e-2,-8.711148053e-2,-4.001904428e-1,4.144316284e-1
2.114015333e0,1.878897667e0,-1.018847600e-1,-3.053172231e-1,1.906267440e0
2.124047333e0,3.608432770e0,-1.144847050e-1,-1.813872755e-1,3.614802228e0
2.134079333e0,5.206046581e0,-1.365146041e-1,-6.928342581e-2,5.208296980e0
2.144112333e0,6.681077003e0,-1.729802042e-1,8.633206598e-3,6.683321525e0
2.154144333e0,8.013665199e0,-1.880982518e-1,4.090060294e-2,8.015976780e0
2.164176333e0,9.159029961e0,-1.861035377e-1,5.364303291e-2,9.161077552e0
2.174209333e0,1.013419628e1,-1.617018282e-1,3.214909881e-2,1.013553725e1
2.184241333e0,1.096544075e1,-1.533863842e-1,-8.961585350e-3,1.096651716e1
2.194273333e0,1.165728474e1,-1.139818653e-1,-8.156805299e-3,1.165784482e1
2.204305333e0,1.210497665e1,-2.819078974e-2,5.415995140e-3,1.210501069e1
2.214338333e0,1.237184811e1,7.825157046e-2,2.525307424e-2,1.237212135e1
2.224370333e0,1.251604366e1,1.836003661e-1,2.672047727e-2,1.251741875e1
2.234402333e0,1.248651218e1,2.827585340e-1,-3.804897889e-2,1.248977128e1
2.244434333e0,1.231668758e1,3.135643601e-1,-1.240696162e-1,1.232130305e1
2.254467333e0,1.203935242e1,2.629579604e-1,-1.679579169e-1,1.204339501e1
2.264499333e0,1.167435646e1,1.812069118e-1,-1.664122194e-1,1.167694856e1
2.274531333e0,1.122373962e1,1.032777056e-1,-1.377951950e-1,1.122506058e1
2.284563333e0,1.070564079e1,6.109163910e-2,-1.019256264e-1,1.070630029e1
2.294596333e0,1.014147186e1,9.589364380e-2,-1.054350659e-1,1.014247325e1
2.304628333e0,9.513909340e0,2.086587995e-1,-1.135545075e-1,9.516874700e0
2.314660333e0,8.804304123e0,3.247852027e-1,-1.364833564e-1,8.811349739e0
2.324692333e0,8.017125130e0,3.039571345e-1,-1.953344196e-1,8.025262664e0
2.334725333e0,7.124471188e0,1.811013669e-1,-2.445620298e-1,7.130967536e0
2.344757333e0,6.160528660e0,2.695675706e-3,-2.531882524e-1,6.165729878e0
2.354789333e0,5.150489807e0,-1.277790070e-1,-2.116293460e-1,5.156419272e0
2.364821333e0,4.151578903e0,-1.321636289e-1,-1.686786860e-1,4.157105617e0
2.374854333e0,3.160426617e0,-1.081745327e-1,-1.207248420e-1,3.164580954e0
2.384886333e0,2.184474230e0,-7.611273974e-2,-1.473894715e-1,2.190763444e0
2.394918333e0,1.213300705e0,-5.925599486e-2,-1.964285076e-1,1.230525917e0
2.404950333e0,2.489256263e-1,-5.494140834e-2,-2.469942123e-1,3.549488226e-1
2.414983333e0,-6.889379621e-1,-7.154793292e-2,-2.757941186e-1,7.455313663e-1
2.425015333e0,-1.604418993e0,-1.348973513e-1,-3.467817307e-1,1.647001873e0
2.435047333e0,-2.476594448e0,-2.485862076e-1,-3.277692497e-1,2.510527404e0
2.445079333e0,-3.315927744e0,-3.601060510e-1,-3.271751106e-1,3.351432041e0
2.455112333e0,-4.125457764e0,-4.281144738e-1,-3.580820262e-1,4.163040535e0
2.465144333e0,-4.912782192e0,-4.899179339e-1,-4.012449682e-1,4.953427700e0
2.475176333e0,-5.656433105e0,-5.201086402e-1,-4.768405259e-1,5.700274148e0
2.485208333e0,-6.335272789e0,-5.135117173e-1,-5.072402358e-1,6.376258170e0
2.495241333e0,-6.935892105e0,-5.049020648e-1,-5.256567001e-1,6.974083478e0
2.505273333e0,-7.469915867e0,-5.143709183e-1,-5.408574939e-1,7.507113115e0
2.515305333e0,-7.927706718e0,-5.160145760e-1,-5.561810136e-1,7.963927560e0
2.525337333e0,-8.310571671e0,-5.041334033e-1,-5.537287593e-1,8.344241578e0
2.535370333e0,-8.612380981e0,-4.331354201e-1,-4.963653982e-1,8.637539642e0
2.545402333e0,-8.835787773e0,-3.741679788e-1,-4.412715435e-1,8.854708794e0
2.555434333e0,-8.973825455e0,-3.310128152e-1,-3.767997921e-1,8.987830153e0
2.565466333e0,-9.024130821e0,-2.805587053e-1,-3.090495169e-1,9.033778936e0
2.575499333e0,-8.988926888e0,-2.405038625e-1,-2.147277892e-1,8.994707150e0
2.585531333e0,-8.860375404e0,-2.021729946e-1,-1.564937830e-1,8.864063207e0
2.595563333e0,-8.625336647e0,-1.581634432e-1,-1.016958505e-1,8.627386047e0
2.605595333e0,-8.288065910e0,-1.141291410e-1,-4.424294829e-2,8.288969745e0
2.615628333e0,-7.846930027e0,1.379656792e-2,-8.356841654e-2,7.847387137e0
2.625660333e0,-7.414282322e0,5.099480599e-2,8.202081919e-2,7.414911344e0
2.635692333e0,-6.760447979e0,-1.656791940e-2,1.751642227e-1,6.762737159e0
2.645724333e0,-6.013077736e0,-2.109875530e-2,8.735314757e-2,6.013749212e0
2.655758292e0,-5.251741886e0,-9.173694998e-3,-2.342708409e-3,5.251750421e0
2.665790292e0,-4.422003746e0,-4.434100166e-2,-1.128689498e-1,4.423666201e0
2.675822292e0,-3.583830118e0,-4.723738134e-2,-2.538115978e-1,3.593117033e0
2.685855292e0,-2.737756252e0,-1.971573941e-2,-4.254752398e-1,2.770690742e0
2.695887292e0,-1.867863178e0,3.249998018e-2,-4.916557074e-1,1.931759415e0
2.705919292e0,-9.803602099e-1,1.006569341e-1,-4.473047256e-1,1.082275139e0
2.715951292e0,-5.388829485e-2,1.765800714e-1,-3.512969315e-1,3.968551424e-1
2.725983292e0,8.972975016e-1,2.474718243e-1,-2.713970244e-1,9.695573500e-1
2.736016292e0,1.815302372e0,2.465580255e-1,-1.867383569e-1,1.841462673e0
2.746048292e0,2.718496799e0,1.949571371e-1,-1.352522522e-1,2.728832407e0
2.756080292e0,3.559702396e0,1.777062118e-1,-1.494612694e-1,3.567267767e0
2.766113292e0,4.340727806e0,1.741330475e-1,-1.550139487e-1,4.346983958e0
2.776145292e0,5.025964260e0,1.948730052e-1,-1.241582409e-1,5.031272950e0
2.786177292e0,5.608263016e0,2.428573221e-1,-8.484412730e-2,5.614159978e0
2.796209292e0,6.100665092e0,2.756933570e-1,-7.357371598e-2,6.107334483e0
2.806242292e0,6.504772186e0,2.846136093e-1,-7.845635712e-2,6.511468460e0
2.816274292e0,6.857784748e0,2.717413306e-1,-3.048246801e-1,6.869932539e0
2.826306292e0,7.119379520e0,2.258348316e-1,-3.708894551e-1,7.132609979e0
2.836338292e0,7.308349609e0,1.783292443e-1,-4.355066717e-1,7.323485604e0
2.846371292e0,7.461800098e0,1.558601558e-1,-3.912017941e-1,7.473673256e0
2.856403292e0,7.556700706e0,1.747168601e-1,-3.057483733e-1,7.564901428e0
2.866435292e0,7.550723076e0,1.956269294e-1,-1.987140924e-1,7.555870311e0
2.876467292e0,7.454142570e0,2.059073746e-1,-1.037730724e-1,7.457707970e0
2.886500292e0,7.244284153e0,1.922288537e-1,-7.403808087e-2,7.247212323e0
2.896532292e0,6.908346176e0,1.281548142e-1,-5.476896092e-2,6.909751818e0
2.906564292e0,6.510029793e0,2.150400542e-2,-1.263801847e-2,6.510077576e0
2.916596292e0,6.098455906e0,-1.949347742e-2,4.116553068e-2,6.098625995e0
2.926629292e0,5.680675507e0,3.020856343e-2,7.661273330e-2,5.681272417e0
2.936661292e0,5.245777607e0,1.420757025e-1,1.591921896e-1,5.250115271e0
2.946693292e0,4.775380611e0,2.296292633e-1,1.778795868e-1,4.784206385e0
2.956725292e0,4.280504704e0,2.799137533e-1,1.706546396e-1,4.293040325e0
2.966758292e0,3.774882793e0,2.766777575e-1,1.728421599e-1,3.788953035e0
2.976790292e0,3.204953671e0,2.410525829e-1,1.672758460e-1,3.218356038e0
2.986822292e0,2.635686874e0,1.583771408e-1,2.112459689e-1,2.648877777e0
2.996854292e0,2.048549175e0,8.648233861e-2,2.122777104e-1,2.061333244e0
3.006887292e0,1.432745218e0,8.690152317e-2,1.231108159e-1,1.440648121e0
3.016919292e0,7.731997967e-1,1.174894869e-1,9.529270977e-2,7.878593819e-1
3.026951292e0,1.032960042e-1,1.509760618e-1,1.134000793e-1,2.152287474e-1
3.036983292e0,-5.604524016e-1,1.333304942e-1,1.304224730e-1,5.906724444e-1
3.047016292e0,-1.205308318e0,8.706819266e-2,1.933862567e-1,1.223824847e0
3.057048292e0,-1.824098110e0,1.183381863e-2,2.258504182e-1,1.838064843e0
3.067080292e0,-2.421390533e0,-6.796007603e-2,2.148126811e-1,2.431850155e0
3.077112292e0,-3.012083292e0,-1.195489094e-1,1.790878922e-1,3.019769887e0
3.087145292e0,-3.573900938e0,-1.144092754e-1,1.718675345e-1,3.579859752e0
3.097177292e0,-4.094275951e0,-7.540932298e-2,1.765736043e-1,4.098775472e0
3.107209292e0,-4.577593327e0,-3.027300350e-2,2.009764165e-1,4.582103080e0
3.117241292e0,-5.021883965e0,-1.056017540e-2,2.170192599e-1,5.026582082e0
3.127274292e0,-5.410939693e0,-3.555660695e-2,2.152943313e-1,5.415337874e0
3.137306292e0,-5.746312618e0,-8.438139409e-2,1.824037284e-1,5.749826088e0
3.147338292e0,-6.041483879e0,-1.394281387e-1,1.346266121e-1,6.044591962e0
